,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
5376,PROMT_NMT.374,9,95.0,0.677878172846448,1,,news.com.au.759047
5377,PROMT_NMT.374,9,96.0,0.745125091495042,1,,oneindiaenglish.1488
5381,PROMT_NMT.374,6,97.0,0.758434105448521,1,,news.com.au.759047
5385,PROMT_NMT.374,3,100.0,0.879268004351631,1,,news.com.au.759047
5386,PROMT_NMT.374,16,99.0,0.838990038050595,1,,reuters.276672
5391,PROMT_NMT.374,1,98.0,1.09811383613066,1,,en.ndtv.com.13004
5398,PROMT_NMT.374,11,95.0,0.469162842548827,1,,express.co.uk.11016
5404,PROMT_NMT.374,18,100.0,0.879268004351631,1,,reuters.276672
5417,PROMT_NMT.374,6,99.0,1.02726848339667,1,,allafrica.15323
5420,PROMT_NMT.374,16,97.0,0.569482053887276,1,,dailymail.co.uk.365293
5422,PROMT_NMT.374,5,99.0,0.715119771801161,1,,express.co.uk.11016
5423,PROMT_NMT.374,10,99.0,0.838990038050595,1,,news.com.au.759099
5425,PROMT_NMT.374,13,99.0,0.838990038050595,1,,reuters.276672
5428,PROMT_NMT.374,12,96.0,0.718156139147485,1,,news.com.au.759047
5434,PROMT_NMT.374,6,98.0,1.09811383613066,1,,en.ndtv.com.13004
5438,PROMT_NMT.374,14,98.0,0.574918390585391,1,,brisbanetimes.com.au.225974
5443,PROMT_NMT.374,4,95.0,0.686615072531945,1,,oneindiaenglish.1488
5450,PROMT_NMT.374,5,99.0,1.13267288683501,1,,en.ndtv.com.13004
5453,PROMT_NMT.374,19,95.0,0.452963986595762,1,,dailymail.co.uk.365293
5455,PROMT_NMT.374,8,97.0,0.518721651918476,1,,en.ndtv.com.13141
5464,PROMT_NMT.374,0,97.0,1.41689580263418,1,,reuters.276539
5466,PROMT_NMT.374,9,99.0,1.47766114208455,1,,reuters.276539
5478,PROMT_NMT.374,6,99.0,0.715119771801161,1,,express.co.uk.11016
5479,PROMT_NMT.374,3,95.0,0.40762884919294,1,,brisbanetimes.com.au.225974
5480,PROMT_NMT.374,8,99.0,0.630681571049541,1,,brisbanetimes.com.au.225974
5482,PROMT_NMT.374,20,99.0,0.838990038050595,1,,news.com.au.759099
5484,PROMT_NMT.374,14,99.0,0.838990038050595,1,,reuters.276672
5500,PROMT_NMT.374,5,99.0,0.63222748384812,2,,en.ndtv.com.13141
5501,PROMT_NMT.374,2,99.0,0.715119771801161,1,,express.co.uk.11016
5503,PROMT_NMT.374,5,99.0,0.630681571049541,1,,brisbanetimes.com.au.225974
5504,PROMT_NMT.374,11,99.5,0.859129021201113,2,,news.com.au.759099
5507,PROMT_NMT.374,4,95.0,0.677878172846448,1,,reuters.276672
5508,PROMT_NMT.374,10,99.0,0.838990038050595,1,,reuters.276672
5509,PROMT_NMT.374,11,95.0,0.686615072531945,1,,oneindiaenglish.1488
5511,PROMT_NMT.374,2,100.0,0.879268004351631,1,,news.com.au.759099
5533,PROMT_NMT.374,20,95.0,0.452963986595762,1,,dailymail.co.uk.365293
5534,PROMT_NMT.374,10,98.0,0.653630539488077,1,,express.co.uk.11016
5538,PROMT_NMT.374,10,96.0,0.718156139147485,1,,news.com.au.759047
5539,PROMT_NMT.374,11,96.0,0.718156139147485,1,,news.com.au.759047
5541,PROMT_NMT.374,10,96.0,0.745125091495042,1,,oneindiaenglish.1488
5553,PROMT_NMT.374,7,97.0,0.966858562590582,1,,reuters.276576
5555,PROMT_NMT.374,4,97.0,0.569482053887276,1,,dailymail.co.uk.365293
5559,PROMT_NMT.374,10,97.0,0.518721651918476,1,,en.ndtv.com.13141
5560,PROMT_NMT.374,13,99.0,0.715119771801161,1,,express.co.uk.11016
5565,PROMT_NMT.374,2,95.0,0.994436684017614,1,,en.ndtv.com.13004
5568,PROMT_NMT.374,14,95.0,0.901750241877412,1,,reuters.276576
5573,PROMT_NMT.374,9,96.0,1.02899573472196,1,,standard.co.uk.14676
5584,PROMT_NMT.374,18,100.0,0.879268004351631,2,,news.com.au.759099
5586,PROMT_NMT.374,13,99.0,0.838990038050595,1,,news.com.au.759099
5588,PROMT_NMT.374,7,99.0,0.715119771801161,1,,express.co.uk.11016
5589,PROMT_NMT.374,1,96.0,0.46339202965709,1,,brisbanetimes.com.au.225974
5594,PROMT_NMT.374,3,96.0,0.665910184463296,1,,en.ndtv.com.13155
5600,PROMT_NMT.374,4,97.0,1.06355478542631,1,,en.ndtv.com.13004
5609,PROMT_NMT.374,8,96.0,0.745125091495042,1,,oneindiaenglish.1488
5610,PROMT_NMT.374,14,96.0,0.718156139147485,1,,news.com.au.759047
5613,PROMT_NMT.374,14,99.0,0.838990038050595,1,,news.com.au.759099
5626,PROMT_NMT.374,16,99.0,0.838990038050595,1,,news.com.au.759099
5627,PROMT_NMT.374,21,99.0,0.838990038050595,1,,news.com.au.759099
5631,PROMT_NMT.374,5,99.0,0.838990038050595,1,,news.com.au.759047
5660,PROMT_NMT.374,9,99.0,1.3853060063781,1,,en.ndtv.com.13007
5662,Online-B.1595,24,96.0,0.61172727240498,2,,guardian.260694
5663,Online-B.1595,4,98.25,0.774748305740971,4,,guardian.260694
5665,Online-B.1595,1,96.0,0.566326851123848,2,,en.ndtv.com.13124
5667,Online-B.1595,11,97.0,0.573317123306862,2,,reuters.276702
5669,Online-B.1595,28,97.0,0.821751559068945,2,,en.ndtv.com.12992
5670,Online-B.1595,0,97.5,0.545959609624821,2,,cnbc.com.33934
5698,Online-B.1595,6,98.5,0.771361224165802,2,,en.ndtv.com.13124
5703,Online-B.1595,12,97.0,0.533416282504866,2,,cnbc.com.33934
5709,Online-B.1595,17,95.0,1.04676370511017,2,,rte.en.ie.5307
5723,Online-B.1595,0,97.6666666666667,0.710824690256751,3,,allafrica.15274
5724,Online-B.1595,7,98.3333333333333,0.747200503921053,3,,allafrica.15274
5725,Online-B.1595,8,98.0,0.732658503497299,3,,allafrica.15274
5726,Online-B.1595,10,97.75,0.683034937855478,4,,allafrica.15274
5730,Online-B.1595,19,98.0,0.748275346323279,4,,guardian.260694
5731,Online-B.1595,9,96.75,0.636809327407941,4,,guardian.260694
5732,Online-B.1595,14,98.0,0.748275346323279,4,,guardian.260694
5733,Online-B.1595,6,98.75,0.815154957672482,4,,guardian.260694
5735,Online-B.1595,5,98.5,0.731875183621713,2,,en.ndtv.com.13124
5736,Online-B.1595,8,99.0,0.784727870393331,2,,en.ndtv.com.13124
5741,Online-B.1595,8,97.5,0.557129676731034,2,,cnbc.com.33934
5742,Online-B.1595,13,96.0,0.474819426946318,2,,cnbc.com.33934
5752,Online-B.1595,3,96.5,1.48556347019011,2,,sky.com.20669
5759,Online-B.1595,5,96.5,0.59022041897823,4,,allafrica.15274
5760,Online-B.1595,6,95.0,0.574433849341874,3,,allafrica.15274
5761,Online-B.1595,13,99.0,0.683651094378255,2,,aj-english.8627
5763,Online-B.1595,3,98.5,0.792861753889414,4,,guardian.260694
5765,Online-B.1595,16,98.5,0.639591709376774,2,,aj-english.8627
5766,Online-B.1595,23,97.5,0.703688938757143,2,,guardian.260694
5767,Online-B.1595,20,98.0,0.748275346323279,2,,guardian.260694
5769,Online-B.1595,2,96.25,0.638200231822672,4,,guardian.260694
5770,Online-B.1595,3,95.0,0.507334148163678,2,,en.ndtv.com.13121
5774,Online-B.1595,19,97.75,0.862830005208256,4,,en.ndtv.com.12992
5785,Online-B.1595,2,99.0,0.784727870393331,2,,en.ndtv.com.13124
5793,Online-B.1595,3,99.0,0.776284504768559,3,,allafrica.15274
5794,Online-B.1595,4,96.0,0.507097790307716,2,,en.ndtv.com.13124
5805,Online-B.1595,11,97.0,0.522246215398654,2,,cnbc.com.33934
5806,Online-B.1595,15,97.0,0.522246215398654,2,,cnbc.com.33934
5833,Online-B.1595,18,98.0,0.748275346323279,2,,guardian.260694
5834,Online-B.1595,21,96.0,0.569929716058738,2,,guardian.260694
5836,Online-B.1595,10,99.0,0.784727870393331,2,,en.ndtv.com.13124
5839,Online-B.1595,10,98.5,0.751618203893758,2,,reuters.276702
5840,Online-B.1595,15,99.5,0.837580557164949,2,,reuters.276702
5844,Online-B.1595,11,96.5,0.819223916672559,2,,en.ndtv.com.13009
5845,Online-B.1595,14,97.0,0.511076148292441,2,,cnbc.com.33934
5864,Online-B.1595,12,97.5,0.685398870894611,2,,en.ndtv.com.13124
5886,Online-B.1595,19,96.0,0.419294784369372,2,,aj-english.8627
5888,Online-B.1595,8,95.5,0.525343308492603,2,,guardian.260694
5890,Online-B.1595,12,97.5,0.699509183122519,4,,guardian.260694
5891,Online-B.1595,16,98.0,0.748275346323279,2,,guardian.260694
5893,Online-B.1595,7,98.5,0.731875183621713,2,,reuters.276702
5909,Online-B.1595,18,99.0,0.683651094378255,2,,aj-english.8627
5912,Online-B.1595,15,97.0,0.659102531191008,2,,guardian.260694
5915,Online-B.1595,14,97.0,0.632546184122994,2,,en.ndtv.com.13124
5916,Online-B.1595,3,99.0,0.784727870393331,2,,reuters.276702
5932,Online-B.1595,12,99.0,0.683651094378255,2,,aj-english.8627
5951,Online-B.1595,11,97.6666666666667,0.722672709944711,3,,allafrica.15274
5954,Online-B.1595,4,96.5,0.49304964390267,2,,aj-english.8627
5955,Online-B.1595,6,96.0,0.448990258901189,2,,aj-english.8627
5956,Online-B.1595,17,96.0,0.419294784369372,2,,aj-english.8627
5957,Online-B.1595,27,96.5,0.606156612355625,2,,guardian.260694
5974,Online-B.1595,7,95.0,0.360871488898229,2,,aj-english.8627
5975,Online-B.1595,1,95.25,0.553207172325026,4,,guardian.260694
5976,Online-B.1595,15,95.0,0.40139241676448,2,,en.ndtv.com.13124
5979,Online-B.1595,10,96.0,0.474819426946318,2,,cnbc.com.33934
6001,Online-B.1595,7,96.5,0.656313679971117,2,,guardian.260694
6004,Online-B.1595,6,96.5,0.83553671001505,2,,en.ndtv.com.13009
6026,Online-B.1595,2,97.6666666666667,0.703532877439956,3,,allafrica.15274
6042,Online-B.1595,5,99.0,0.804470890665375,2,,reuters.276702
6044,Online-B.1595,5,95.5,0.593757835157099,2,,en.ndtv.com.13121
6045,Online-B.1595,5,95.0,0.489116412195717,2,,guardian.260694
6046,Online-B.1595,11,99.0,0.683651094378255,2,,aj-english.8627
6050,Online-B.1595,0,97.5,0.610863888437448,2,,aj-english.8627
6051,Online-B.1595,1,99.0,0.683651094378255,2,,aj-english.8627
6053,Online-B.1595,17,95.5,0.5420623310311,2,,guardian.260694
6054,Online-B.1595,4,99.5,0.837580557164949,2,,reuters.276702
6058,Online-B.1595,8,95.0,0.752508028941898,2,,en.ndtv.com.13009
6059,Online-B.1595,1,96.5,0.498532821172485,2,,cnbc.com.33934
6061,Online-B.1595,1,97.3333333333333,0.683977167634991,3,,allafrica.15274
6080,Online-B.1595,1,96.0,0.888267748695704,1,,brisbanetimes.com.au.225974
6081,Online-B.1595,2,98.0,0.978930443127517,2,,brisbanetimes.com.au.225974
6083,Online-B.1595,11,96.0,0.888267748695704,1,,brisbanetimes.com.au.225974
6090,Online-B.1595,1,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6091,Online-B.1595,2,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6092,Online-B.1595,3,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6093,Online-B.1595,4,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6094,Online-B.1595,6,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6095,Online-B.1595,8,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6096,Online-B.1595,11,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6097,Online-B.1595,12,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6098,Online-B.1595,15,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6099,Online-B.1595,17,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6100,Online-B.1595,18,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6101,Online-B.1595,20,99.0,0.701841207575497,1,,dailymail.co.uk.365139
6102,Online-B.1595,21,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6103,Online-B.1595,0,97.0,1.08705349100934,1,,metro.co.uk.12087
6107,Online-B.1595,5,98.0,1.12994374514268,1,,metro.co.uk.12087
6110,Online-B.1595,1,98.0,1.12994374514268,1,,abcnews.363906
6112,Online-B.1595,4,99.0,1.17283399927601,1,,abcnews.363906
6114,Online-B.1595,7,99.0,1.17283399927601,1,,abcnews.363906
6116,Online-B.1595,10,97.0,1.08705349100934,1,,abcnews.363906
6117,Online-B.1595,12,97.0,1.08705349100934,1,,abcnews.363906
6122,Online-B.1595,22,98.0,1.12994374514268,1,,abcnews.363906
6127,Online-B.1595,3,99.0,1.25778840317606,1,,reuters.276654
6131,Online-B.1595,13,98.0,1.20823991378563,1,,reuters.276654
6134,Online-B.1595,19,96.0,1.10914293500477,1,,reuters.276654
6135,Online-B.1595,21,95.0,1.05959444561434,1,,reuters.276654
6224,Online-B.1595,7,98.0,1.12994374514268,1,,allafrica.15247
6234,Online-B.1595,12,96.0,0.888267748695704,1,,brisbanetimes.com.au.225974
6238,Online-B.1595,3,98.0,0.739533996480772,3,,abcnews.363893
6239,Online-B.1595,4,95.3333333333333,0.618650403905019,3,,abcnews.363893
6242,Online-B.1595,5,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6243,Online-B.1595,7,98.0,0.626170996516144,1,,dailymail.co.uk.365139
6246,Online-B.1595,13,99.0,0.701841207575497,1,,dailymail.co.uk.365139
6247,Online-B.1595,14,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6248,Online-B.1595,16,96.0,0.474830574397439,1,,dailymail.co.uk.365139
6249,Online-B.1595,19,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6250,Online-B.1595,22,97.0,0.550500785456791,1,,dailymail.co.uk.365139
6254,Online-B.1595,0,98.0,1.12994374514268,1,,abcnews.363906
6255,Online-B.1595,2,98.0,1.12994374514268,1,,abcnews.363906
6256,Online-B.1595,9,96.0,1.04416323687601,1,,abcnews.363906
6258,Online-B.1595,13,98.0,1.12994374514268,1,,abcnews.363906
6261,Online-B.1595,18,100.0,1.21572425340935,1,,abcnews.363906
6267,Online-B.1595,5,96.0,0.983852163719402,2,,metro.co.uk.12060
6269,Online-B.1595,6,99.0,1.17283399927601,1,,allafrica.15247
6274,Online-B.1595,1,98.0,1.20823991378563,1,,reuters.276654
6275,Online-B.1595,2,99.0,1.25778840317606,1,,reuters.276654
6277,Online-B.1595,9,99.0,1.25778840317606,1,,reuters.276654
6279,Online-B.1595,11,97.0,1.1586914243952,1,,reuters.276654
6281,Online-B.1595,15,98.0,1.20823991378563,1,,reuters.276654
6283,Online-B.1595,20,99.0,1.25778840317606,1,,reuters.276654
6286,Online-B.1595,2,98.0,1.28524801300197,1,,allafrica.15323
6290,Online-B.1595,0,97.0,1.24691672719816,1,,scotsman.155291
6353,Online-B.1595,8,95.0,0.5762827062386,3,,cnn.385761
6359,Online-B.1595,14,97.0,1.24691672719816,1,,cnbc.com.33896
6370,Online-B.1595,14,95.0,0.947632510355972,2,,metro.co.uk.12060
6387,Online-B.1595,6,99.0,0.654865958242455,2,,en.ndtv.com.13004
6388,Online-B.1595,5,97.0,0.53558254144055,1,,dailymail.co.uk.365144
6390,Online-B.1595,13,96.0,0.475940833039598,1,,dailymail.co.uk.365144
6393,Online-B.1595,17,98.0,0.655868156106218,1,,euronews-en.185713
6394,Online-B.1595,14,99.0,0.729685618808099,1,,euronews-en.185713
6395,Online-B.1595,9,100.0,0.798943723643615,1,,en.ndtv.com.12997
6398,Online-B.1595,10,95.0,0.523270114015548,1,,egyptindependent.com.1660
6406,Online-B.1595,7,99.0,0.68600012117879,1,,kazakhtv-en.603
6409,Online-B.1595,9,99.0,0.778820371027026,2,,latimes.431897
6410,Online-B.1595,2,99.0,0.572018161278072,1,,upi.205690
6412,Online-B.1595,1,97.0,0.534164240930016,1,,seattletimes.7164
6415,Online-B.1595,9,99.0,0.630681571049541,1,,huffingtonpost.com.19327
6416,Online-B.1595,4,99.0,0.630681571049541,1,,huffingtonpost.com.19327
6417,Online-B.1595,7,95.0,0.40762884919294,1,,huffingtonpost.com.19327
6419,Online-B.1595,15,96.0,0.934304402233995,2,,thesun.co.uk.27296
6420,Online-B.1595,6,96.0,0.618128410017323,1,,latimes.431897
6423,Online-B.1595,3,99.0,0.654865958242455,2,,en.ndtv.com.13004
6424,Online-B.1595,1,99.0,0.654865958242455,2,,en.ndtv.com.13004
6434,Online-B.1595,15,98.0,0.671753121149162,1,,news.com.au.759058
6435,Online-B.1595,18,96.5,0.579054898359489,2,,news.com.au.759058
6438,Online-B.1595,18,99.0,0.73761527080635,1,,egyptindependent.com.1660
6439,Online-B.1595,25,99.0,0.73761527080635,1,,egyptindependent.com.1660
6442,Online-B.1595,24,99.0,0.665167120373306,1,,seattletimes.7164
6454,Online-B.1595,5,96.5,0.64491040351894,2,,latimes.431897
6456,Online-B.1595,10,99.0,0.665167120373306,1,,allafrica.15310
6458,Online-B.1595,1,95.0,0.529485469463643,1,,en.ndtv.com.12997
6459,Online-B.1595,6,99.0,0.630681571049541,1,,huffingtonpost.com.19327
6461,Online-B.1595,15,98.0,0.574918390585391,1,,huffingtonpost.com.19327
6462,Online-B.1595,10,98.0,0.691160421971626,1,,en.ndtv.com.12997
6463,Online-B.1595,22,97.0,0.637268771135632,1,,en.ndtv.com.12997
6465,Online-B.1595,11,99.0,0.630681571049541,1,,huffingtonpost.com.19327
6469,Online-B.1595,7,95.0,0.523270114015548,1,,egyptindependent.com.1660
6470,Online-B.1595,27,99.0,0.73761527080635,1,,egyptindependent.com.1660
6481,Online-B.1595,6,96.0,0.934304402233997,1,,en.ndtv.com.13028
6485,Online-B.1595,8,99.0,0.654865958242455,1,,en.ndtv.com.13004
6486,Online-B.1595,5,99.0,0.654865958242455,2,,en.ndtv.com.13004
6489,Online-B.1595,14,99.5,0.764451343938835,2,,news.com.au.759058
6490,Online-B.1595,10,97.0,0.534164240930016,1,,seattletimes.7164
6491,Online-B.1595,11,99.0,0.729685618808099,1,,euronews-en.185713
6493,Online-B.1595,9,96.0,0.475940833039598,1,,en.ndtv.com.13004
6494,Online-B.1595,0,95.5,0.446119978839122,2,,en.ndtv.com.13004
6495,Online-B.1595,7,99.0,0.654865958242455,2,,en.ndtv.com.13004
6496,Online-B.1595,14,96.0,0.475940833039598,1,,dailymail.co.uk.365144
6498,Online-B.1595,4,95.0,0.686615072531945,2,,allafrica.15264
6499,Online-B.1595,9,99.0,0.920655148384333,1,,allafrica.15264
6501,Online-B.1595,5,99.0,0.73761527080635,1,,egyptindependent.com.1660
6511,Online-B.1595,2,96.0,0.934304402233997,1,,thesun.co.uk.27296
6512,Online-B.1595,18,99.0,1.03196688330375,1,,thesun.co.uk.27296
6515,Online-B.1595,3,100.0,0.744259154824548,1,,kazakhtv-en.603
6516,Online-B.1595,4,100.0,0.744259154824548,1,,kazakhtv-en.603
6517,Online-B.1595,0,96.0,0.475940833039598,1,,dailymail.co.uk.365144
6518,Online-B.1595,1,97.0,0.53558254144055,1,,dailymail.co.uk.365144
6519,Online-B.1595,17,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6520,Online-B.1595,8,99.0,0.778820371027026,1,,latimes.431897
6521,Online-B.1595,4,99.0,0.778820371027026,2,,latimes.431897
6522,Online-B.1595,3,99.0,0.572018161278072,1,,upi.205690
6524,Online-B.1595,5,99.0,0.665167120373306,1,,allafrica.15310
6525,Online-B.1595,8,99.0,0.665167120373306,1,,allafrica.15310
6526,Online-B.1595,6,98.0,0.599665680651661,1,,seattletimes.7164
6528,Online-B.1595,19,99.0,0.665167120373306,1,,seattletimes.7164
6532,Online-B.1595,14,98.0,0.574918390585391,1,,huffingtonpost.com.19327
6536,Online-B.1595,16,99.0,0.73761527080635,1,,egyptindependent.com.1660
6537,Online-B.1595,21,97.0,0.630442692410949,1,,egyptindependent.com.1660
6538,Online-B.1595,1,98.0,0.671753121149162,2,,news.com.au.759058
6541,Online-B.1595,0,97.0,1.41689580263418,1,,en.ndtv.com.13007
6542,Online-B.1595,7,99.0,1.47766114208455,1,,en.ndtv.com.13007
6543,Online-B.1595,7,98.0,0.995958867931972,1,,standard.co.uk.14568
6552,Online-B.1595,2,99.0,0.68600012117879,1,,kazakhtv-en.603
6553,Online-B.1595,5,99.0,0.68600012117879,1,,kazakhtv-en.603
6554,Online-B.1595,9,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6556,Online-B.1595,4,99.0,0.733551936342277,1,,news.com.au.759058
6557,Online-B.1595,11,96.0,0.548155490762932,2,,news.com.au.759058
6558,Online-B.1595,20,98.0,0.599665680651661,1,,seattletimes.7164
6559,Online-B.1595,8,99.0,0.74505207280762,1,,en.ndtv.com.12997
6560,Online-B.1595,23,97.0,0.637268771135632,1,,en.ndtv.com.12997
6562,Online-B.1595,1,96.0,0.725276180483755,1,,cnbc.com.33996
6564,Online-B.1595,16,97.0,0.637268771135632,1,,en.ndtv.com.12997
6565,Online-B.1595,17,96.0,0.583377120299638,1,,en.ndtv.com.12997
6566,Online-B.1595,16,99.0,0.729685618808099,1,,euronews-en.185713
6567,Online-B.1595,18,99.0,0.729685618808099,1,,euronews-en.185713
6569,Online-B.1595,17,99.0,0.920655148384333,1,,allafrica.15264
6571,Online-B.1595,11,99.0,0.73761527080635,1,,egyptindependent.com.1660
6572,Online-B.1595,14,99.0,0.73761527080635,1,,egyptindependent.com.1660
6573,Online-B.1595,23,96.0,0.576856403213248,1,,egyptindependent.com.1660
6584,Online-B.1595,14,95.0,0.901750241877412,1,,thesun.co.uk.27296
6587,Online-B.1595,3,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6588,Online-B.1595,16,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6590,Online-B.1595,8,99.0,0.572018161278072,1,,upi.205690
6592,Online-B.1595,11,99.0,0.665167120373306,1,,allafrica.15310
6594,Online-B.1595,21,96.0,0.468662801208371,1,,seattletimes.7164
6595,Online-B.1595,6,99.0,0.74505207280762,1,,en.ndtv.com.12997
6596,Online-B.1595,11,99.0,0.74505207280762,1,,en.ndtv.com.12997
6597,Online-B.1595,1,98.0,0.655868156106218,1,,euronews-en.185713
6601,Online-B.1595,8,95.0,0.523270114015548,1,,egyptindependent.com.1660
6602,Online-B.1595,26,99.0,0.73761527080635,1,,egyptindependent.com.1660
6603,Online-B.1595,6,97.0,1.41689580263418,1,,en.ndtv.com.13007
6609,Online-B.1595,17,96.0,1.52091366500517,1,,kcal.268
6610,Online-B.1595,18,97.0,1.55765071005361,1,,kcal.268
6619,Online-B.1595,9,99.0,0.68600012117879,1,,kazakhtv-en.603
6620,Online-B.1595,4,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6625,Online-B.1595,10,98.5,0.702652528745719,2,,news.com.au.759058
6626,Online-B.1595,3,99.0,0.665167120373306,1,,allafrica.15310
6627,Online-B.1595,4,99.0,0.665167120373306,1,,allafrica.15310
6629,Online-B.1595,25,99.0,0.665167120373306,1,,seattletimes.7164
6631,Online-B.1595,8,96.0,0.725276180483755,1,,cnbc.com.33996
6634,Online-B.1595,7,95.0,0.686615072531945,1,,allafrica.15264
6636,Online-B.1595,6,99.0,0.73761527080635,1,,egyptindependent.com.1660
6638,Online-B.1595,2,96.0,1.38651313290899,1,,en.ndtv.com.13007
6640,Online-B.1595,6,96.0,1.52091366500517,1,,kcal.268
6643,Online-B.1595,9,95.5,0.918027322055704,2,,thesun.co.uk.27296
6649,Online-B.1595,6,99.0,0.68600012117879,1,,kazakhtv-en.603
6650,Online-B.1595,2,99.0,0.654865958242455,2,,en.ndtv.com.13004
6651,Online-B.1595,1,99.0,0.68600012117879,1,,kazakhtv-en.603
6653,Online-B.1595,10,97.0,0.671692397020557,1,,latimes.431897
6656,Online-B.1595,0,99.0,0.665167120373306,1,,seattletimes.7164
6660,Online-B.1595,6,100.0,0.803503081509981,1,,euronews-en.185713
6661,Online-B.1595,3,95.0,0.40762884919294,1,,huffingtonpost.com.19327
6662,Online-B.1595,1,95.0,0.686615072531945,1,,allafrica.15264
6663,Online-B.1595,21,99.0,0.920655148384333,1,,allafrica.15264
6666,Online-B.1595,19,97.0,0.803635110458139,1,,allafrica.15264
6667,Online-B.1595,22,99.0,0.920655148384333,1,,allafrica.15264
6669,Online-B.1595,5,97.0,1.41689580263418,1,,en.ndtv.com.13007
6671,Online-B.1595,7,96.0,1.52091366500517,1,,kcal.268
6674,Online-B.1595,4,99.0,1.34748526063044,1,,dailymail.co.uk.365301
6675,Online-B.1595,2,95.0,0.994436684017614,1,,en.ndtv.com.13139
6680,Online-B.1595,11,99.0,0.654865958242455,1,,dailymail.co.uk.365144
6683,Online-B.1595,17,99.0,0.733551936342277,1,,news.com.au.759058
6686,Online-B.1595,11,96.0,0.468662801208371,1,,seattletimes.7164
6687,Online-B.1595,18,99.0,0.74505207280762,1,,en.ndtv.com.12997
6688,Online-B.1595,20,99.0,0.74505207280762,1,,en.ndtv.com.12997
6689,Online-B.1595,2,99.0,0.729685618808099,1,,euronews-en.185713
6690,Online-B.1595,13,96.0,0.508233230702455,1,,euronews-en.185713
6694,Online-B.1595,4,99.0,0.73761527080635,1,,egyptindependent.com.1660
6696,Online-B.1595,10,99.0,1.47766114208455,1,,en.ndtv.com.13007
6698,Online-B.1595,8,98.0,1.44727847235937,1,,en.ndtv.com.13007
6704,Online-B.1595,0,99.0,0.733551936342277,1,,news.com.au.759058
6705,Online-B.1595,3,96.0,0.468662801208371,1,,seattletimes.7164
6706,Online-B.1595,15,95.0,0.403161361486726,1,,seattletimes.7164
6707,Online-B.1595,17,96.0,0.468662801208371,1,,seattletimes.7164
6708,Online-B.1595,8,97.0,0.534164240930016,1,,seattletimes.7164
6709,Online-B.1595,5,99.0,0.74505207280762,1,,en.ndtv.com.12997
6711,Online-B.1595,15,99.0,0.74505207280762,1,,en.ndtv.com.12997
6712,Online-B.1595,21,99.0,0.74505207280762,1,,en.ndtv.com.12997
6713,Online-B.1595,4,99.0,0.729685618808099,1,,euronews-en.185713
6714,Online-B.1595,5,99.0,0.729685618808099,1,,euronews-en.185713
6715,Online-B.1595,7,99.0,0.729685618808099,1,,euronews-en.185713
6724,Online-B.1595,10,99.0,0.630681571049541,1,,huffingtonpost.com.19327
6726,Online-B.1595,14,99.0,0.74505207280762,1,,en.ndtv.com.12997
6727,Online-B.1595,2,99.0,0.74505207280762,1,,en.ndtv.com.12997
6729,Online-B.1595,0,99.0,0.665167120373306,1,,allafrica.15310
6730,Online-B.1595,16,98.0,0.671753121149162,1,,news.com.au.759058
6733,Online-B.1595,6,100.0,0.631727781453236,1,,upi.205690
6734,Online-B.1595,8,98.0,0.627741087533033,1,,kazakhtv-en.603
6735,Online-B.1595,0,99.0,0.68600012117879,1,,kazakhtv-en.603
6740,Online-B.1595,12,99.0,1.47766114208455,1,,en.ndtv.com.13007
6741,Online-B.1595,11,100.0,1.50804381180974,1,,en.ndtv.com.13007
6743,Online-B.1595,4,99.0,0.654865958242455,1,,en.ndtv.com.13004
6744,Online-B.1595,8,97.0,0.53558254144055,1,,dailymail.co.uk.365144
6745,Online-B.1595,3,98.0,0.725256384023791,1,,latimes.431897
6748,Online-B.1595,2,96.0,0.468662801208371,1,,allafrica.15310
6749,Online-B.1595,12,97.0,0.582050693404336,1,,euronews-en.185713
6750,Online-B.1595,15,99.0,0.729685618808099,1,,euronews-en.185713
6752,Online-B.1595,6,97.0,0.534164240930016,1,,allafrica.15310
6753,Online-B.1595,1,98.0,0.599665680651661,1,,allafrica.15310
6754,Online-B.1595,5,99.0,0.572018161278072,1,,upi.205690
6758,Online-B.1595,0,99.0,0.74505207280762,1,,en.ndtv.com.12997
