,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
44288,277869,engces650e,Online-Y,24,TGT,eng,ces,99,brisbanetimes.com.au.275186,False,1631879897.977,1631879904.382
44289,277885,engces650e,Online-Y,25,TGT,eng,ces,98,brisbanetimes.com.au.275186,False,1631879904.385,1631879932.146
44290,277888,engces650e,Online-Y,26,TGT,eng,ces,95,brisbanetimes.com.au.275186,True,1631879932.148,1631879936.555
44291,277908,engces650e,Online-Y,1,TGT,eng,ces,99,brisbanetimes.com.au.275186,False,1631879950.668,1631879970.088
44292,277918,engces650e,translator-A,5,TGT,eng,ces,99,egyptindependent.com.6413,False,1631880049.335,1631880057.74
44293,277933,engces650e,translator-A,6,TGT,eng,ces,98,egyptindependent.com.6413,False,1631880057.744,1631880081.416
44294,277938,engces650e,translator-A,7,TGT,eng,ces,99,egyptindependent.com.6413,False,1631880081.42,1631880092.025
44295,277943,engces650e,translator-A,8,TGT,eng,ces,99,egyptindependent.com.6413,True,1631880092.027,1631880099.37
44296,278131,engces650e,CUNI-Transformer2018,6,TGT,eng,ces,97,express.co.uk.44121,False,1631880179.184,1631880654.223
44298,278147,engces650e,translator-B,0,TGT,eng,ces,99,rt.com.131263,False,1631880766.183,1631880779.84
44303,278224,engces650e,translator-B,8,TGT,eng,ces,98,rt.com.131263,False,1631880975.056,1631881002.479
44307,278288,engces6507,Online-G,13,TGT,eng,ces,95,rt.com.131224,False,1631881249.871,1631881277.836
44309,278304,engces6507,Online-G,14,TGT,eng,ces,99,rt.com.131224,False,1631881277.843,1631881297.059
44316,278357,engces650e,Online-B,8,TGT,eng,ces,96,en.ndtv.com.75109,False,1631881442.242,1631881463.482
44317,278364,engces650e,Online-B,9,TGT,eng,ces,98,en.ndtv.com.75109,False,1631881463.485,1631881475.666
44319,278382,engces650e,Online-B,10,TGT,eng,ces,99,en.ndtv.com.75109,False,1631881475.669,1631881496.709
44320,278383,engces650e,Online-B,11,TGT,eng,ces,99,en.ndtv.com.75109,False,1631881496.713,1631881505.67
44321,278397,engces6517,Facebook-AI,7,TGT,eng,ces,98,kcal.8567,False,1631881590.847,1631881595.594
44323,278430,engces650e,CUNI-Marian-Baselines,0,TGT,eng,ces,99,cbsnews.377408,False,1631881606.173,1631881621.513
44324,278437,engces650e,CUNI-Marian-Baselines,1,TGT,eng,ces,98,cbsnews.377408,False,1631881621.519,1631881630.44
44326,278446,engces6507,CUNI-Transformer2018,1,TGT,eng,ces,96,egyptindependent.com.6413,False,1631881633.353,1631881638.649
44327,278447,engces650e,CUNI-Marian-Baselines,2,TGT,eng,ces,99,cbsnews.377408,False,1631881630.445,1631881640.066
44329,278455,engces650e,CUNI-Marian-Baselines,3,TGT,eng,ces,99,cbsnews.377408,False,1631881640.07,1631881648.171
44335,278482,engces6517,Online-W,2,TGT,eng,ces,97,egyptindependent.com.6424,False,1631881777.578,1631881785.021
44336,278489,engces6517,Online-W,3,TGT,eng,ces,98,egyptindependent.com.6424,False,1631881785.027,1631881789.837
44337,278493,engces6517,Online-W,4,TGT,eng,ces,96,egyptindependent.com.6424,False,1631881789.842,1631881795.533
44338,278497,engces6517,Online-W,5,TGT,eng,ces,97,egyptindependent.com.6424,False,1631881795.537,1631881801.581
44339,278508,engces6517,Online-W,6,TGT,eng,ces,97,egyptindependent.com.6424,False,1631881801.585,1631881813.694
44342,278587,engces6517,CUNI-Transformer2018,4,TGT,eng,ces,99,guardian.306625,False,1631882043.009,1631882049.316
44343,278589,engces6517,CUNI-Transformer2018,5,TGT,eng,ces,99,guardian.306625,False,1631882049.321,1631882051.916
44344,278593,engces6517,CUNI-Transformer2018,6,TGT,eng,ces,99,guardian.306625,False,1631882051.921,1631882059.74
44347,278609,engces6517,CUNI-Transformer2018,9,TGT,eng,ces,99,guardian.306625,False,1631882075.768,1631882080.859
44348,278611,engces6517,CUNI-Transformer2018,10,TGT,eng,ces,98,guardian.306625,False,1631882080.865,1631882086.443
44349,278617,engces6517,CUNI-Transformer2018,11,TGT,eng,ces,97,guardian.306625,False,1631882086.448,1631882092.388
44351,278623,engces6517,CUNI-Transformer2018,13,TGT,eng,ces,98,guardian.306625,False,1631882101.496,1631882104.475
44352,278628,engces650e,CUNI-Marian-Baselines,5,TGT,eng,ces,96,cbsnews.377408,False,1631881658.142,1631882109.931
44353,278632,engces6517,CUNI-Transformer2018,14,TGT,eng,ces,98,guardian.306625,False,1631882104.48,1631882112.651
44354,278636,engces6517,CUNI-Transformer2018,15,TGT,eng,ces,96,guardian.306625,False,1631882112.656,1631882118.531
44355,278637,engces650e,CUNI-Marian-Baselines,6,TGT,eng,ces,99,cbsnews.377408,False,1631882109.936,1631882118.909
44356,278641,engces6517,CUNI-Transformer2018,16,TGT,eng,ces,98,guardian.306625,False,1631882118.536,1631882124.123
44357,278644,engces650e,CUNI-Marian-Baselines,7,TGT,eng,ces,99,cbsnews.377408,False,1631882118.915,1631882128.173
44360,278655,engces6517,CUNI-Transformer2018,18,TGT,eng,ces,95,guardian.306625,False,1631882128.809,1631882137.581
44361,278660,engces650e,CUNI-Marian-Baselines,9,TGT,eng,ces,99,cbsnews.377408,False,1631882136.538,1631882142.632
44362,278670,engces650e,CUNI-Marian-Baselines,20,TGT,eng,ces,99,cbsnews.377408,False,1631882223.688,1631882240.07
44363,278672,engces650e,CUNI-Marian-Baselines,21,TGT,eng,ces,99,cbsnews.377408,False,1631882240.074,1631882241.757
44364,278679,engces650e,CUNI-Marian-Baselines,22,TGT,eng,ces,97,cbsnews.377408,False,1631882241.761,1631882253.415
44365,278683,engces650e,CUNI-Marian-Baselines,23,TGT,eng,ces,99,cbsnews.377408,False,1631882253.419,1631882261.336
44366,278697,engces650e,CUNI-Marian-Baselines,24,TGT,eng,ces,99,cbsnews.377408,False,1631882273.531,1631882280.651
44367,278711,engces650e,CUNI-Marian-Baselines,25,TGT,eng,ces,96,cbsnews.377408,False,1631882298.053,1631882302.382
44368,278715,engces650e,CUNI-Marian-Baselines,26,TGT,eng,ces,96,cbsnews.377408,True,1631882302.384,1631882305.614
44369,278732,engces650e,eTranslation,3,TGT,eng,ces,98,en.ndtv.com.75106,False,1631882391.611,1631882406.329
44371,278737,engces6517,Online-G,6,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882412.585,1631882415.628
44372,278739,engces6517,Online-G,7,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882415.633,1631882419.731
44373,278741,engces650e,eTranslation,4,TGT,eng,ces,98,en.ndtv.com.75106,False,1631882406.333,1631882423.112
44375,278753,engces650e,eTranslation,6,TGT,eng,ces,99,en.ndtv.com.75106,False,1631882443.791,1631882457.324
44376,278758,engces650e,eTranslation,7,TGT,eng,ces,98,en.ndtv.com.75106,False,1631882457.329,1631882467.269
44378,278764,engces6517,Online-G,8,TGT,eng,ces,97,en.ndtv.com.75114,False,1631882419.736,1631882482.269
44382,278773,engces650e,eTranslation,10,TGT,eng,ces,98,en.ndtv.com.75106,False,1631882493.378,1631882496.247
44383,278775,engces6517,Online-G,11,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882494.769,1631882499.724
44385,278785,engces6517,Online-G,13,TGT,eng,ces,98,en.ndtv.com.75114,False,1631882507.401,1631882513.476
44388,278811,engces650e,CUNI-DocTransformer,0,TGT,eng,ces,98,en.ndtv.com.75114,False,1631882614.218,1631882628.962
44389,278813,engces6517,Online-A,1,TGT,eng,ces,99,abcnews.420102,False,1631882628.381,1631882632.396
44391,278819,engces650e,CUNI-DocTransformer,1,TGT,eng,ces,96,en.ndtv.com.75114,False,1631882628.968,1631882642.036
44393,278825,engces650e,CUNI-DocTransformer,2,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882642.04,1631882650.819
44394,278829,engces650e,CUNI-DocTransformer,3,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882650.823,1631882659.276
44396,278837,engces650e,CUNI-DocTransformer,12,TGT,eng,ces,98,en.ndtv.com.75114,False,1631882743.47,1631882746.758
44397,278844,engces650e,CUNI-DocTransformer,13,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882746.762,1631882756.696
44398,278852,engces650e,CUNI-DocTransformer,14,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882756.699,1631882765.568
44399,278858,engces650e,CUNI-DocTransformer,15,TGT,eng,ces,98,en.ndtv.com.75114,False,1631882765.572,1631882772.975
44400,278863,engces650e,CUNI-DocTransformer,16,TGT,eng,ces,98,en.ndtv.com.75114,False,1631882772.979,1631882781.465
44401,278869,engces650e,CUNI-DocTransformer,17,TGT,eng,ces,99,en.ndtv.com.75114,False,1631882781.468,1631882794.074
44402,278876,engces650e,CUNI-DocTransformer,18,TGT,eng,ces,95,en.ndtv.com.75114,False,1631882794.077,1631882806.371
44403,278886,engces650e,CUNI-DocTransformer,19,TGT,eng,ces,98,en.ndtv.com.75114,True,1631882806.374,1631882819.222
44405,278896,engces650e,CUNI-Marian-Baselines,15,TGT,eng,ces,97,cbsnews.377408,False,1631882890.726,1631882897.46
44406,278897,engces650e,CUNI-Marian-Baselines,16,TGT,eng,ces,99,cbsnews.377408,False,1631882897.463,1631882900.58
44407,278901,engces650e,CUNI-Marian-Baselines,17,TGT,eng,ces,99,cbsnews.377408,False,1631882900.584,1631882903.045
44410,278927,engces650e,CUNI-DocTransformer,0,TGT,eng,ces,98,abcnews.420184,False,1631882932.383,1631882946.611
44411,278932,engces6517,Online-Y,0,TGT,eng,ces,98,bbc.500882,False,1631882945.619,1631882953.172
44412,278937,engces650e,CUNI-DocTransformer,1,TGT,eng,ces,100,abcnews.420184,False,1631882946.616,1631882956.947
44413,278938,engces6517,Online-Y,1,TGT,eng,ces,98,bbc.500882,False,1631882953.181,1631882956.979
44414,278941,engces650e,CUNI-DocTransformer,2,TGT,eng,ces,99,abcnews.420184,False,1631882956.951,1631882960.94
44415,278944,engces650e,CUNI-DocTransformer,3,TGT,eng,ces,99,abcnews.420184,False,1631882960.943,1631882962.964
44417,278946,engces650e,CUNI-DocTransformer,4,TGT,eng,ces,99,abcnews.420184,False,1631882962.968,1631882966.444
44418,278948,engces6517,Online-Y,3,TGT,eng,ces,98,bbc.500882,False,1631882964.568,1631882968.356
44419,279020,engces6517,translator-B,11,TGT,eng,ces,97,bbc.500823,False,1631883242.152,1631883247.019
44420,279026,engces6517,translator-B,12,TGT,eng,ces,95,bbc.500823,False,1631883247.024,1631883253.371
44421,279030,engces6517,translator-B,13,TGT,eng,ces,97,bbc.500823,False,1631883253.376,1631883256.963
44422,279034,engces6517,translator-B,14,TGT,eng,ces,97,bbc.500823,False,1631883256.97,1631883261.411
44423,279037,engces6517,translator-B,15,TGT,eng,ces,97,bbc.500823,False,1631883261.419,1631883266.555
44424,279038,engces6517,translator-B,16,TGT,eng,ces,98,bbc.500823,False,1631883266.56,1631883269.907
44425,279041,engces6517,translator-B,17,TGT,eng,ces,99,bbc.500823,False,1631883269.912,1631883275.315
44426,279046,engces6517,translator-B,18,TGT,eng,ces,97,bbc.500823,False,1631883275.32,1631883280.043
44427,279050,engces6517,translator-B,19,TGT,eng,ces,98,bbc.500823,False,1631883280.048,1631883282.899
44428,279052,engces6517,translator-B,20,TGT,eng,ces,97,bbc.500823,False,1631883282.904,1631883291.371
44429,279054,engces6517,translator-B,21,TGT,eng,ces,99,bbc.500823,False,1631883291.376,1631883295.355
44430,279055,engces6517,translator-B,22,TGT,eng,ces,99,bbc.500823,False,1631883295.36,1631883299.435
44431,279056,engces6517,translator-B,23,TGT,eng,ces,99,bbc.500823,False,1631883299.439,1631883303.851
44432,279061,engces6517,translator-B,24,TGT,eng,ces,97,bbc.500823,False,1631883303.856,1631883310.171
44433,279065,engces6517,translator-B,25,TGT,eng,ces,96,bbc.500823,False,1631883310.177,1631883316.163
44434,279068,engces6517,translator-B,26,TGT,eng,ces,96,bbc.500823,False,1631883316.169,1631883322.731
44435,279070,engces6517,translator-B,27,TGT,eng,ces,97,bbc.500823,False,1631883322.736,1631883327.643
44437,279075,engces6517,translator-B,29,TGT,eng,ces,99,bbc.500823,False,1631883332.673,1631883336.707
44438,279077,engces6517,translator-B,30,TGT,eng,ces,97,bbc.500823,False,1631883336.712,1631883341.611
44440,279084,engces6517,translator-B,32,TGT,eng,ces,97,bbc.500823,False,1631883346.312,1631883352.123
44441,279086,engces6517,translator-B,33,TGT,eng,ces,97,bbc.500823,False,1631883352.128,1631883359.419
44442,279088,engces6517,translator-B,34,TGT,eng,ces,98,bbc.500823,False,1631883359.424,1631883361.211
44443,279091,engces6517,translator-B,35,TGT,eng,ces,99,bbc.500823,False,1631883361.217,1631883366.075
44447,279113,engces6517,Online-Y,1,TGT,eng,ces,95,bbc.500882,False,1631883526.5,1631883531.779
44448,279132,engces6517,Online-Y,7,TGT,eng,ces,99,bbc.500882,False,1631883558.888,1631883563.922
44450,279153,engces6507,CUNI-Marian-Baselines,7,TGT,eng,ces,98,rt.com.131269,False,1631883571.113,1631883594.257
44455,279168,engces6507,Facebook-AI,2,TGT,eng,ces,98,en.ndtv.com.75164,False,1631883703.184,1631883717.105
44456,279171,engces6517,Facebook-AI,15,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631883713.743,1631883718.363
44458,279176,engces6507,Facebook-AI,3,TGT,eng,ces,98,en.ndtv.com.75164,False,1631883717.113,1631883728.084
44460,279182,engces6517,Facebook-AI,18,TGT,eng,ces,95,brisbanetimes.com.au.275197,False,1631883730.186,1631883738.749
44461,279184,engces6517,Facebook-AI,19,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631883738.754,1631883742.029
44462,279188,engces6507,Facebook-AI,4,TGT,eng,ces,99,en.ndtv.com.75164,False,1631883728.094,1631883745.839
44463,279194,engces6517,Facebook-AI,20,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631883742.033,1631883749.877
44464,279198,engces6517,Facebook-AI,21,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631883749.882,1631883756.309
44465,279199,engces6507,Facebook-AI,5,TGT,eng,ces,99,en.ndtv.com.75164,False,1631883745.848,1631883758.169
44466,279203,engces6517,Facebook-AI,22,TGT,eng,ces,97,brisbanetimes.com.au.275197,False,1631883756.313,1631883765.389
44467,279204,engces6507,Facebook-AI,6,TGT,eng,ces,100,en.ndtv.com.75164,False,1631883758.181,1631883766.136
44469,279211,engces6507,Facebook-AI,7,TGT,eng,ces,99,en.ndtv.com.75164,False,1631883766.147,1631883775.744
44470,279214,engces6507,Facebook-AI,8,TGT,eng,ces,100,en.ndtv.com.75164,True,1631883775.75,1631883781.492
44471,279500,engces6507,Facebook-AI,7,TGT,eng,ces,98,en.ndtv.com.75164,False,1631884956.827,1631884968.807
44474,279517,engces6507,CUNI-Marian-Baselines,1,TGT,eng,ces,98,en.ndtv.com.75227,False,1631884993.69,1631885007.999
44475,279524,engces6507,CUNI-Marian-Baselines,2,TGT,eng,ces,99,en.ndtv.com.75227,False,1631885008.012,1631885021.52
44476,279528,engces6507,CUNI-Marian-Baselines,3,TGT,eng,ces,99,en.ndtv.com.75227,False,1631885021.532,1631885030.565
44478,279543,engces6507,CUNI-Marian-Baselines,5,TGT,eng,ces,98,en.ndtv.com.75227,False,1631885047.441,1631885061.681
44479,279545,engces6507,CUNI-Marian-Baselines,6,TGT,eng,ces,99,en.ndtv.com.75227,False,1631885061.688,1631885068.34
44480,279548,engces6507,CUNI-Marian-Baselines,7,TGT,eng,ces,98,en.ndtv.com.75227,False,1631885068.347,1631885077.351
44481,279549,engces6507,CUNI-Marian-Baselines,8,TGT,eng,ces,99,en.ndtv.com.75227,False,1631885077.359,1631885084.112
44482,279551,engces6507,CUNI-Marian-Baselines,9,TGT,eng,ces,99,en.ndtv.com.75227,True,1631885084.117,1631885103.293
44483,279554,engces6507,translator-A,0,TGT,eng,ces,99,guardian.306616,False,1631885105.46,1631885122.334
44484,279623,engces6507,translator-A,6,TGT,eng,ces,99,guardian.306616,False,1631885454.277,1631885484.665
44485,279633,engces6507,translator-A,7,TGT,eng,ces,99,guardian.306616,False,1631885484.672,1631885503.012
44486,279646,engces6507,translator-A,8,TGT,eng,ces,97,guardian.306616,False,1631885503.022,1631885523.619
44487,279653,engces6507,translator-A,9,TGT,eng,ces,99,guardian.306616,False,1631885523.627,1631885534.654
44488,279662,engces6507,translator-A,10,TGT,eng,ces,100,guardian.306616,False,1631885534.667,1631885544.91
44489,279667,engces6507,translator-A,11,TGT,eng,ces,100,guardian.306616,False,1631885544.917,1631885550.388
44490,279673,engces6507,translator-A,12,TGT,eng,ces,100,guardian.306616,False,1631885550.395,1631885559.727
44491,279683,engces6507,translator-A,15,TGT,eng,ces,99,guardian.306616,False,1631885616.447,1631885648.578
44493,279719,engces6507,translator-A,17,TGT,eng,ces,97,guardian.306616,False,1631885665.388,1631885693.768
44494,279744,engces6507,translator-A,22,TGT,eng,ces,100,guardian.306616,False,1631885815.308,1631885827.308
44495,279761,engces6507,translator-A,23,TGT,eng,ces,99,guardian.306616,False,1631885827.314,1631885850.333
44497,279802,engces6507,translator-A,25,TGT,eng,ces,98,guardian.306616,True,1631885881.367,1631885891.352
44498,280284,engces6529,Facebook-AI,2,TGT,eng,ces,100,cnbc.com.58093,False,1631887517.34,1631887541.347
44499,280305,engces6529,Facebook-AI,3,TGT,eng,ces,96,cnbc.com.58093,False,1631887541.357,1631887571.595
44500,280320,engces6529,Facebook-AI,4,TGT,eng,ces,99,cnbc.com.58093,False,1631887571.601,1631887595.595
44501,280413,engces6529,Facebook-AI,8,TGT,eng,ces,97,cnbc.com.58093,False,1631887875.505,1631887903.978
44502,280428,engces6529,Facebook-AI,9,TGT,eng,ces,99,cnbc.com.58093,False,1631887903.985,1631887923.774
44503,280442,engces6529,Facebook-AI,10,TGT,eng,ces,100,cnbc.com.58093,False,1631887923.78,1631887937.351
44504,280693,engces6529,CUNI-Transformer2018,12,TGT,eng,ces,100,aj-english.22076,False,1631888659.991,1631888677.405
44506,280745,engces6529,Facebook-AI,4,TGT,eng,ces,99,cnbc.com.58093,False,1631888833.999,1631888849.501
44510,280939,engces6529,CUNI-Transformer2018,0,TGT,eng,ces,99,aj-english.22076,False,1631889839.687,1631889852.567
44511,280946,engces6529,CUNI-Transformer2018,1,TGT,eng,ces,99,aj-english.22076,False,1631889852.577,1631889875.68
44512,280955,engces6529,CUNI-Transformer2018,2,TGT,eng,ces,100,aj-english.22076,False,1631889875.688,1631889891.023
44513,281022,engces6529,CUNI-Transformer2018,6,TGT,eng,ces,100,aj-english.22076,False,1631889933.855,1631890150.417
44514,281035,engces6529,CUNI-Transformer2018,13,TGT,eng,ces,100,aj-english.22076,False,1631890282.371,1631890309.24
44515,281047,engces6529,CUNI-Transformer2018,14,TGT,eng,ces,99,aj-english.22076,False,1631890309.247,1631890325.01
44517,281063,engces6529,CUNI-Transformer2018,16,TGT,eng,ces,99,aj-english.22076,False,1631890343.693,1631890354.574
44518,281071,engces6529,CUNI-Transformer2018,17,TGT,eng,ces,100,aj-english.22076,False,1631890354.579,1631890369.703
44519,281076,engces6529,CUNI-Transformer2018,18,TGT,eng,ces,99,aj-english.22076,False,1631890369.709,1631890383.029
44529,281201,engces6529,eTranslation,6,TGT,eng,ces,95,guardian.306722,False,1631890801.086,1631890817.057
44551,281341,engces6529,eTranslation,22,TGT,eng,ces,99,guardian.306722,False,1631891247.058,1631891264.607
44559,281401,engces6529,CUNI-Transformer2018,5,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891421.336,1631891441.408
44561,281418,engces6511,CUNI-DocTransformer,1,TGT,eng,ces,100,latimes.591189,False,1631891455.83,1631891476.52
44562,281427,engces6529,CUNI-Transformer2018,6,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891441.415,1631891467.545
44564,281435,engces6529,CUNI-Transformer2018,7,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891467.551,1631891481.289
44565,281439,engces6529,CUNI-Transformer2018,12,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891569.25,1631891583.426
44566,281445,engces6511,CUNI-DocTransformer,5,TGT,eng,ces,100,latimes.591189,False,1631891571.798,1631891598.32
44567,281446,engces6529,CUNI-Transformer2018,13,TGT,eng,ces,100,dailymail.co.uk.432355,False,1631891583.432,1631891599.789
44568,281448,engces6511,CUNI-DocTransformer,6,TGT,eng,ces,100,latimes.591189,False,1631891598.328,1631891609.759
44569,281451,engces6506,translator-B,0,TGT,eng,ces,98,en.ndtv.com.75109,False,1631891577.461,1631891615.764
44570,281459,engces6529,CUNI-Transformer2018,15,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891616.195,1631891634.865
44571,281464,engces6506,translator-B,1,TGT,eng,ces,98,en.ndtv.com.75109,False,1631891615.77,1631891646.611
44572,281468,engces6511,CUNI-DocTransformer,7,TGT,eng,ces,100,latimes.591189,False,1631891622.556,1631891656.633
44574,281480,engces6506,translator-B,2,TGT,eng,ces,99,en.ndtv.com.75109,False,1631891646.617,1631891674.571
44575,281487,engces6506,translator-B,8,TGT,eng,ces,98,en.ndtv.com.75109,False,1631891732.664,1631891749.14
44579,281506,engces6529,CUNI-Transformer2018,17,TGT,eng,ces,99,dailymail.co.uk.432355,False,1631891740.373,1631891773.401
44580,281507,engces6511,CUNI-DocTransformer,9,TGT,eng,ces,95,latimes.591189,False,1631891772.758,1631891776.709
44582,281516,engces6529,CUNI-Transformer2018,18,TGT,eng,ces,100,dailymail.co.uk.432355,False,1631891773.407,1631891782.932
44583,281519,engces6511,CUNI-DocTransformer,10,TGT,eng,ces,100,latimes.591189,False,1631891776.717,1631891795.309
44584,281521,engces6506,translator-B,10,TGT,eng,ces,98,en.ndtv.com.75109,False,1631891773.357,1631891795.107
44585,281523,engces6529,CUNI-Transformer2018,19,TGT,eng,ces,98,dailymail.co.uk.432355,True,1631891782.937,1631891796.982
44586,281530,engces6511,CUNI-DocTransformer,11,TGT,eng,ces,100,latimes.591189,False,1631891795.318,1631891804.938
44587,281531,engces6506,translator-B,11,TGT,eng,ces,99,en.ndtv.com.75109,False,1631891795.112,1631891803.663
44588,281541,engces6506,translator-B,12,TGT,eng,ces,99,en.ndtv.com.75109,False,1631891803.668,1631891815.283
44591,281551,engces6506,Facebook-AI,0,TGT,eng,ces,99,en.ndtv.com.75143,False,1631891893.989,1631891900.765
44592,281561,engces6511,CUNI-DocTransformer,3,TGT,eng,ces,100,latimes.591189,False,1631891901.716,1631891911.94
44594,281578,engces6511,CUNI-DocTransformer,6,TGT,eng,ces,100,latimes.591189,False,1631891923.12,1631891933.009
44595,281587,engces6511,CUNI-DocTransformer,7,TGT,eng,ces,100,latimes.591189,False,1631891933.02,1631891940.334
44598,281593,engces6506,Facebook-AI,2,TGT,eng,ces,98,en.ndtv.com.75143,False,1631891909.657,1631891951.651
44599,281598,engces6506,Facebook-AI,3,TGT,eng,ces,99,en.ndtv.com.75143,False,1631891951.656,1631891959.611
44600,281600,engces6511,CUNI-DocTransformer,10,TGT,eng,ces,100,latimes.591189,False,1631891955.781,1631891962.631
44602,281604,engces6506,CUNI-DocTransformer,1,TGT,eng,ces,99,sky.com.33889,False,1631892039.053,1631892050.059
44603,281613,engces6506,CUNI-DocTransformer,2,TGT,eng,ces,95,sky.com.33889,False,1631892050.065,1631892070.043
44604,281615,engces6511,Online-B,0,TGT,eng,ces,100,seattle_times.253486,False,1631892017.162,1631892079.454
44605,281620,engces6506,CUNI-DocTransformer,3,TGT,eng,ces,99,sky.com.33889,False,1631892070.048,1631892082.155
44607,281654,engces6511,Online-B,4,TGT,eng,ces,100,seattle_times.253486,False,1631892133.214,1631892147.364
44608,281659,engces6506,CUNI-DocTransformer,5,TGT,eng,ces,99,sky.com.33889,False,1631892118.385,1631892149.682
44609,281664,engces6506,CUNI-DocTransformer,6,TGT,eng,ces,99,sky.com.33889,False,1631892149.687,1631892161.262
44610,281667,engces6506,CUNI-DocTransformer,14,TGT,eng,ces,98,sky.com.33889,False,1631892255.727,1631892260.418
44611,281669,engces6511,Online-B,0,TGT,eng,ces,100,seattle_times.253486,False,1631892255.137,1631892264.013
44612,281675,engces6511,Online-B,1,TGT,eng,ces,100,seattle_times.253486,False,1631892264.028,1631892273.1
44613,281681,engces6511,Online-B,2,TGT,eng,ces,100,seattle_times.253486,False,1631892273.111,1631892281.462
44615,281687,engces6511,Online-B,3,TGT,eng,ces,100,seattle_times.253486,False,1631892281.471,1631892290.887
44617,281695,engces6511,Online-B,4,TGT,eng,ces,100,seattle_times.253486,False,1631892290.896,1631892302.619
44618,281696,engces6506,CUNI-DocTransformer,16,TGT,eng,ces,99,sky.com.33889,False,1631892286.659,1631892303.358
44619,281699,engces6511,Online-B,5,TGT,eng,ces,100,seattle_times.253486,False,1631892302.63,1631892310.614
44620,281704,engces6511,Online-B,6,TGT,eng,ces,100,seattle_times.253486,False,1631892310.624,1631892318.304
44623,281720,engces6511,Online-B,8,TGT,eng,ces,100,seattle_times.253486,False,1631892327.885,1631892340.955
44624,281728,engces6506,translator-B,1,TGT,eng,ces,98,en.ndtv.com.75109,False,1631892412.876,1631892419.662
44625,281733,engces6529,translator-B,2,TGT,eng,ces,98,cbsnews.377515,False,1631892290.509,1631892420.68
44626,281745,engces6511,Facebook-AI,2,TGT,eng,ces,100,bbc.500856,False,1631892417.097,1631892431.48
44627,281750,engces6529,translator-B,3,TGT,eng,ces,99,cbsnews.377515,False,1631892420.687,1631892431.928
44628,281762,engces6511,Facebook-AI,3,TGT,eng,ces,100,bbc.500856,False,1631892431.489,1631892442.169
44633,281784,engces6511,Facebook-AI,5,TGT,eng,ces,100,bbc.500856,False,1631892474.324,1631892486.282
44634,281785,engces6506,translator-B,4,TGT,eng,ces,99,en.ndtv.com.75109,False,1631892481.159,1631892484.858
44637,281806,engces6511,Facebook-AI,11,TGT,eng,ces,100,bbc.500856,False,1631892569.146,1631892605.561
44638,281812,engces6511,Facebook-AI,12,TGT,eng,ces,100,bbc.500856,False,1631892605.568,1631892617.634
44642,281825,engces6529,CUNI-Marian-Baselines,2,TGT,eng,ces,99,thesun.co.uk.114323,False,1631892621.573,1631892629.679
44644,281835,engces6511,Online-G,0,TGT,eng,ces,100,egyptindependent.com.6424,False,1631892635.489,1631892657.763
44647,281852,engces6511,Online-G,4,TGT,eng,ces,100,egyptindependent.com.6424,False,1631892747.298,1631892761.384
44648,281853,engces6506,CUNI-Transformer2018,4,TGT,eng,ces,97,thesun.co.uk.114364,False,1631892736.094,1631892759.581
44652,281862,engces6511,Online-G,5,TGT,eng,ces,100,egyptindependent.com.6424,False,1631892761.395,1631892776.607
44655,281872,engces6529,CUNI-Marian-Baselines,5,TGT,eng,ces,100,thesun.co.uk.114323,False,1631892770.317,1631892791.314
44657,281874,engces6506,CUNI-Transformer2018,6,TGT,eng,ces,98,thesun.co.uk.114364,False,1631892791.383,1631892795.909
44661,281898,engces6506,CUNI-Transformer2018,14,TGT,eng,ces,97,thesun.co.uk.114364,False,1631892893.174,1631892903.212
44663,281911,engces6506,CUNI-Transformer2018,15,TGT,eng,ces,96,thesun.co.uk.114364,True,1631892903.215,1631892920.148
44666,281938,engces6529,CUNI-Marian-Baselines,9,TGT,eng,ces,99,thesun.co.uk.114323,False,1631892836.811,1631892965.455
44667,281944,engces6511,CUNI-Transformer2018,1,TGT,eng,ces,100,en.ndtv.com.75108,False,1631892892.761,1631892973.231
44669,281962,engces652a,eTranslation,1,TGT,eng,ces,98,express.co.uk.44069,False,1631893050.316,1631893064.361
44671,281975,engces652a,eTranslation,2,TGT,eng,ces,98,express.co.uk.44069,False,1631893064.369,1631893079.253
44673,281979,engces6506,Online-W,0,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631892936.663,1631893086.513
