,Unnamed: 0,userId,sys,segId,Q,src,tgt,score,docId,whole_doc,start,end
39949,223456,engces653e,Online-W,3,TGT,eng,ces,98,kcal.8567,False,1631935270.702,1631935277.33
39958,223492,engces653e,eTranslation,4,TGT,eng,ces,99,rt.com.131229,False,1631935366.919,1631935373.226
39962,223507,engces653e,eTranslation,8,TGT,eng,ces,99,rt.com.131229,False,1631935394.169,1631935401.688
39967,223521,engces653e,Facebook-AI,10,TGT,eng,ces,99,cbsnews.377538,False,1631935680.8,1631935691.061
39968,223522,engces653e,Facebook-AI,11,TGT,eng,ces,100,cbsnews.377538,False,1631935691.065,1631935695.843
39969,223524,engces653e,Facebook-AI,12,TGT,eng,ces,100,cbsnews.377538,False,1631935695.847,1631935703.737
39970,223530,engces653e,Facebook-AI,13,TGT,eng,ces,98,cbsnews.377538,False,1631935703.741,1631935714.22
39983,223583,engces653e,Facebook-AI,0,TGT,eng,ces,100,guardian.306616,False,1631935882.015,1631935889.907
39991,223604,engces653e,eTranslation,5,TGT,eng,ces,98,thesun.co.uk.114364,False,1631936158.915,1631936167.412
39994,223611,engces653e,eTranslation,8,TGT,eng,ces,99,thesun.co.uk.114364,False,1631936182.078,1631936188.853
39995,223614,engces653e,eTranslation,9,TGT,eng,ces,98,thesun.co.uk.114364,False,1631936188.857,1631936196.297
40002,223628,engces653e,Facebook-AI,0,TGT,eng,ces,100,abcnews.420140,False,1631936233.061,1631936242.154
40003,223633,engces653e,Facebook-AI,1,TGT,eng,ces,99,abcnews.420140,False,1631936242.16,1631936263.726
40004,223636,engces653e,Facebook-AI,2,TGT,eng,ces,98,abcnews.420140,False,1631936263.731,1631936272.235
40005,223638,engces653e,Facebook-AI,3,TGT,eng,ces,100,abcnews.420140,False,1631936272.24,1631936278.747
40006,223639,engces653e,Facebook-AI,4,TGT,eng,ces,100,abcnews.420140,False,1631936278.751,1631936283.145
40011,223656,engces653e,Facebook-AI,11,TGT,eng,ces,99,abcnews.420140,False,1631936341.96,1631936351.237
40012,223657,engces653e,Facebook-AI,12,TGT,eng,ces,100,abcnews.420140,False,1631936351.242,1631936358.939
40013,223661,engces653e,Facebook-AI,13,TGT,eng,ces,100,abcnews.420140,False,1631936358.944,1631936370.921
40015,223664,engces653e,CUNI-Transformer2018,3,TGT,eng,ces,99,bbc.500823,False,1631936659.215,1631936682.335
40016,223666,engces653e,CUNI-Transformer2018,4,TGT,eng,ces,100,bbc.500823,False,1631936682.34,1631936686.879
40018,223670,engces653e,CUNI-Transformer2018,7,TGT,eng,ces,98,bbc.500823,False,1631936710.292,1631936721.986
40021,223679,engces653e,CUNI-Transformer2018,10,TGT,eng,ces,100,bbc.500823,False,1631936734.794,1631936815.847
40022,223683,engces653e,CUNI-Transformer2018,11,TGT,eng,ces,98,bbc.500823,False,1631936815.853,1631936827.76
40025,223692,engces653e,CUNI-Transformer2018,14,TGT,eng,ces,100,bbc.500823,False,1631936840.12,1631936847.352
40033,223721,engces653e,CUNI-Transformer2018,23,TGT,eng,ces,98,bbc.500823,False,1631936925.056,1631936933.302
40034,223725,engces653e,CUNI-Transformer2018,24,TGT,eng,ces,99,bbc.500823,False,1631936933.306,1631936945.782
40036,223729,engces653e,CUNI-Transformer2018,26,TGT,eng,ces,98,bbc.500823,False,1631936954.025,1631936960.71
40042,224245,engces6547,Online-G,3,TGT,eng,ces,100,seattle_times.253342,False,1631941990.211,1631941999.14
40044,224252,engces6547,CUNI-Marian-Baselines,8,TGT,eng,ces,99,voa-en.100681,False,1631942236.52,1631942268.67
40045,224256,engces6547,CUNI-Marian-Baselines,9,TGT,eng,ces,99,voa-en.100681,False,1631942268.675,1631942291.516
40048,224262,engces6547,Online-W,0,TGT,eng,ces,98,seattle_times.253486,False,1631942314.356,1631942324.417
40049,224263,engces6547,Online-W,1,TGT,eng,ces,100,seattle_times.253486,False,1631942324.423,1631942333.596
40050,224269,engces6547,Online-W,3,TGT,eng,ces,100,seattle_times.253486,False,1631942349.649,1631942359.2
40051,224271,engces6547,Online-W,4,TGT,eng,ces,98,seattle_times.253486,False,1631942359.205,1631942369.306
40052,224275,engces6547,Online-W,5,TGT,eng,ces,98,seattle_times.253486,False,1631942369.311,1631942386.406
40053,224278,engces6547,Facebook-AI,10,TGT,eng,ces,98,cnn.480668,False,1631942584.121,1631942592.56
40054,224279,engces6547,Facebook-AI,11,TGT,eng,ces,98,cnn.480668,False,1631942592.564,1631942599.72
40055,224282,engces6547,Facebook-AI,12,TGT,eng,ces,100,cnn.480668,False,1631942599.724,1631942638.587
40057,224285,engces6547,Facebook-AI,14,TGT,eng,ces,100,cnn.480668,False,1631942651.739,1631942662.408
40058,224291,engces6547,Facebook-AI,15,TGT,eng,ces,100,cnn.480668,False,1631942662.412,1631942670.53
40060,224298,engces6547,Facebook-AI,17,TGT,eng,ces,98,cnn.480668,False,1631942684.321,1631942693.22
40061,224300,engces6547,Facebook-AI,18,TGT,eng,ces,100,cnn.480668,False,1631942693.224,1631942703.702
40062,224304,engces6547,translator-A,1,TGT,eng,ces,100,egyptindependent.com.6408,False,1631942829.566,1631942846.048
40063,224310,engces6547,translator-A,2,TGT,eng,ces,99,egyptindependent.com.6408,False,1631942846.052,1631942869.244
40064,224313,engces6547,translator-A,3,TGT,eng,ces,100,egyptindependent.com.6408,False,1631942869.249,1631942885.414
40065,224315,engces6547,translator-A,4,TGT,eng,ces,98,egyptindependent.com.6408,False,1631942885.419,1631942899.534
40066,224317,engces6547,translator-A,5,TGT,eng,ces,100,egyptindependent.com.6408,False,1631942899.539,1631942914.128
40067,224319,engces6547,translator-A,6,TGT,eng,ces,100,egyptindependent.com.6408,False,1631942914.132,1631942937.28
40068,224320,engces6547,translator-A,7,TGT,eng,ces,100,egyptindependent.com.6408,False,1631942937.284,1631942945.846
40070,224327,engces6547,Online-G,9,TGT,eng,ces,100,bbc.500856,False,1631943133.884,1631943139.912
40072,224332,engces6547,Online-G,11,TGT,eng,ces,98,bbc.500856,False,1631943166.318,1631943186.49
40075,224355,engces6547,Online-A,0,TGT,eng,ces,100,rt.com.131224,False,1631943318.57,1631943338.924
40076,224357,engces6547,Online-A,1,TGT,eng,ces,98,rt.com.131224,False,1631943338.93,1631943362.745
40078,224360,engces6547,Online-A,3,TGT,eng,ces,99,rt.com.131224,False,1631943391.172,1631943414.142
40079,224361,engces6547,Online-A,4,TGT,eng,ces,99,rt.com.131224,False,1631943414.147,1631943426.874
40080,224362,engces6547,Online-A,5,TGT,eng,ces,98,rt.com.131224,False,1631943426.878,1631943448.124
40081,224363,engces6547,Online-A,6,TGT,eng,ces,98,rt.com.131224,False,1631943448.129,1631943460.414
40085,224378,engces6547,Online-A,9,TGT,eng,ces,98,rt.com.131224,False,1631943902.511,1631943922.976
40087,224386,engces6547,Online-A,13,TGT,eng,ces,98,rt.com.131224,False,1631943987.387,1631943999.097
40088,224387,engces6547,Online-A,14,TGT,eng,ces,100,rt.com.131224,False,1631943999.101,1631944009.033
40090,224390,engces6547,Online-A,16,TGT,eng,ces,98,rt.com.131224,False,1631944023.466,1631944029.5
40093,224398,engces6547,Online-W,0,TGT,eng,ces,98,express.co.uk.44141,False,1631944086.85,1631944103.484
40094,224400,engces6547,Online-W,1,TGT,eng,ces,98,express.co.uk.44141,False,1631944103.489,1631944114.483
40095,224401,engces6547,Online-W,2,TGT,eng,ces,100,express.co.uk.44141,False,1631944114.487,1631944122.891
40096,224403,engces6547,translator-A,5,TGT,eng,ces,98,express.co.uk.44121,False,1631944375.164,1631944386.278
40097,224404,engces6547,translator-A,6,TGT,eng,ces,99,express.co.uk.44121,False,1631944386.282,1631944399.258
40098,224406,engces6547,translator-A,7,TGT,eng,ces,100,express.co.uk.44121,False,1631944399.261,1631944410.31
40099,224407,engces6547,translator-A,8,TGT,eng,ces,98,express.co.uk.44121,False,1631944410.314,1631944421.566
40100,224409,engces6547,translator-A,9,TGT,eng,ces,98,express.co.uk.44121,False,1631944421.57,1631944443.121
40101,224411,engces6547,translator-A,10,TGT,eng,ces,100,express.co.uk.44121,False,1631944443.126,1631944454.322
40107,224449,engces6547,Online-A,2,TGT,eng,ces,98,brisbanetimes.com.au.275198,False,1631944763.99,1631944787.355
40113,224899,engces6549,Online-A,0,TGT,eng,ces,99,en.ndtv.com.75114,False,1631949794.115,1631949802.306
40114,224906,engces6549,Online-A,1,TGT,eng,ces,99,en.ndtv.com.75114,False,1631949802.32,1631949821.225
40116,224922,engces6549,Online-A,3,TGT,eng,ces,99,en.ndtv.com.75114,False,1631949883.024,1631949896.466
40117,224927,engces6549,Online-A,4,TGT,eng,ces,99,en.ndtv.com.75114,False,1631949896.472,1631949908.249
40120,224953,engces6549,CUNI-Transformer2018,0,TGT,eng,ces,98,rt.com.131263,False,1631950172.649,1631950212.381
40121,225004,engces6549,CUNI-Transformer2018,10,TGT,eng,ces,100,rt.com.131263,False,1631950539.582,1631950551.458
40122,225007,engces6549,CUNI-Transformer2018,11,TGT,eng,ces,99,rt.com.131263,False,1631950551.467,1631950572.386
40123,225009,engces6549,CUNI-Transformer2018,12,TGT,eng,ces,99,rt.com.131263,False,1631950572.394,1631950581.994
40126,225021,engces6549,CUNI-Transformer2018,15,TGT,eng,ces,99,rt.com.131263,False,1631950633.899,1631950643.261
40127,225024,engces6549,CUNI-Transformer2018,16,TGT,eng,ces,100,rt.com.131263,False,1631950643.267,1631950661.121
40128,225030,engces6549,CUNI-Transformer2018,17,TGT,eng,ces,100,rt.com.131263,False,1631950661.127,1631950690.924
40144,225091,engces6549,translator-B,3,TGT,eng,ces,99,abcnews.420140,False,1631951237.307,1631951246.375
40154,225114,engces6549,translator-B,5,TGT,eng,ces,99,abcnews.420140,False,1631951257.312,1631951401.611
40155,225116,engces6549,translator-B,6,TGT,eng,ces,99,abcnews.420140,False,1631951401.619,1631951411.487
40158,225121,engces6549,translator-B,7,TGT,eng,ces,100,abcnews.420140,False,1631951411.493,1631951434.367
40160,225128,engces6549,translator-B,8,TGT,eng,ces,99,abcnews.420140,False,1631951434.374,1631951456.825
40167,225142,engces6549,translator-B,10,TGT,eng,ces,99,abcnews.420140,False,1631951499.406,1631951515.659
40169,225146,engces6549,translator-B,11,TGT,eng,ces,99,abcnews.420140,False,1631951515.665,1631951529.827
40170,225151,engces6549,translator-B,12,TGT,eng,ces,99,abcnews.420140,False,1631951529.833,1631951542.987
40171,225157,engces6549,translator-B,13,TGT,eng,ces,99,abcnews.420140,False,1631951542.994,1631951556.843
40176,225183,engces6549,translator-B,16,TGT,eng,ces,100,abcnews.420140,False,1631951630.13,1631951644.579
40177,225185,engces6549,translator-B,17,TGT,eng,ces,100,abcnews.420140,False,1631951644.585,1631951646.931
40179,225190,engces6549,translator-B,3,TGT,eng,ces,99,abcnews.420102,False,1631951881.036,1631951896.806
40181,225195,engces6549,translator-B,4,TGT,eng,ces,99,abcnews.420102,False,1631951896.813,1631951911.37
40182,225197,engces6549,translator-B,5,TGT,eng,ces,100,abcnews.420102,False,1631951911.377,1631951928.558
40184,225200,engces6549,translator-B,6,TGT,eng,ces,100,abcnews.420102,False,1631951928.564,1631951944.499
40185,225203,engces6549,translator-B,7,TGT,eng,ces,99,abcnews.420102,False,1631951944.506,1631951947.788
40186,225204,engces6549,translator-B,8,TGT,eng,ces,100,abcnews.420102,False,1631951947.794,1631951957.628
40187,225206,engces6549,translator-B,9,TGT,eng,ces,99,abcnews.420102,True,1631951957.631,1631951961.156
40188,225207,engces6549,CUNI-Transformer2018,0,TGT,eng,ces,100,rt.com.131263,False,1631951963.106,1631951976.004
40189,225208,engces6549,CUNI-Transformer2018,18,TGT,eng,ces,99,rt.com.131263,True,1631951976.011,1631951979.42
40211,225284,engces6507,Online-G,1,TGT,eng,ces,98,guardian.306616,False,1631952876.227,1631952902.892
40218,225300,engces6507,Online-G,8,TGT,eng,ces,100,guardian.306616,False,1631953027.816,1631953034.018
40219,225303,engces6507,Online-G,9,TGT,eng,ces,99,guardian.306616,False,1631953034.025,1631953045.168
40220,225304,engces6507,Online-G,10,TGT,eng,ces,100,guardian.306616,False,1631953045.176,1631953050.92
40221,225305,engces6507,Online-G,11,TGT,eng,ces,100,guardian.306616,False,1631953050.926,1631953056.185
40222,225306,engces6507,Online-G,12,TGT,eng,ces,100,guardian.306616,False,1631953056.193,1631953061.45
40223,225310,engces6507,Online-G,13,TGT,eng,ces,98,guardian.306616,False,1631953061.457,1631953076.747
40224,225312,engces6507,Online-G,14,TGT,eng,ces,100,guardian.306616,False,1631953076.755,1631953084.56
40225,225315,engces6507,Online-G,15,TGT,eng,ces,99,guardian.306616,False,1631953084.567,1631953095.416
40226,225316,engces6507,eTranslation,13,TGT,eng,ces,99,bbc.500856,True,1631953499.159,1631953502.878
40235,225333,engces6549,Facebook-AI,0,TGT,eng,ces,99,news.com.au.796350,False,1631953675.6,1631953681.899
40236,225335,engces6549,Facebook-AI,1,TGT,eng,ces,99,news.com.au.796350,False,1631953681.909,1631953688.218
40239,225340,engces6549,Facebook-AI,3,TGT,eng,ces,100,news.com.au.796350,False,1631953704.841,1631953711.362
40240,225341,engces6549,Facebook-AI,4,TGT,eng,ces,99,news.com.au.796350,False,1631953711.369,1631953712.97
40242,225343,engces6549,Facebook-AI,5,TGT,eng,ces,98,news.com.au.796350,True,1631953712.974,1631953716.235
40246,225349,engces6549,CUNI-Marian-Baselines,1,TGT,eng,ces,99,thesun.co.uk.114364,False,1631953737.354,1631953743.303
40249,225353,engces651a,translator-A,7,TGT,eng,ces,99,metro.co.uk.47971,False,1631953978.607,1631953997.534
40252,225356,engces651a,translator-A,8,TGT,eng,ces,98,metro.co.uk.47971,False,1631953997.54,1631954040.108
40268,225373,engces6549,CUNI-Marian-Baselines,1,TGT,eng,ces,99,thesun.co.uk.114364,False,1631954205.944,1631954230.998
40270,225377,engces651a,translator-A,9,TGT,eng,ces,99,metro.co.uk.47971,False,1631954040.117,1631954256.444
40272,225380,engces6549,CUNI-Marian-Baselines,5,TGT,eng,ces,99,thesun.co.uk.114364,False,1631954260.205,1631954268.375
40273,225381,engces651a,translator-A,10,TGT,eng,ces,98,metro.co.uk.47971,False,1631954256.456,1631954274.924
40274,225383,engces651a,translator-A,11,TGT,eng,ces,98,metro.co.uk.47971,False,1631954274.931,1631954292.039
40278,225388,engces651a,translator-A,13,TGT,eng,ces,99,metro.co.uk.47971,True,1631954314.17,1631954320.215
40282,225394,engces651a,Online-Y,1,TGT,eng,ces,100,en.ndtv.com.75164,False,1631954336.595,1631954350.602
40289,225403,engces651a,translator-A,10,TGT,eng,ces,99,metro.co.uk.47971,False,1631954625.057,1631954645.566
40292,225406,engces6549,Online-B,12,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631954645.739,1631954662.821
40294,225408,engces651a,translator-A,11,TGT,eng,ces,99,metro.co.uk.47971,False,1631954645.573,1631954665.092
40299,225413,engces651a,translator-A,12,TGT,eng,ces,100,metro.co.uk.47971,False,1631954665.099,1631954685.473
40301,225416,engces6549,Online-B,14,TGT,eng,ces,100,brisbanetimes.com.au.275197,False,1631954685.111,1631954697.136
40310,225434,engces6549,Online-B,18,TGT,eng,ces,98,brisbanetimes.com.au.275197,False,1631954755.667,1631954776.714
40312,225436,engces6549,Online-B,19,TGT,eng,ces,99,brisbanetimes.com.au.275197,False,1631954776.72,1631954782.578
40315,225447,engces6549,Facebook-AI,0,TGT,eng,ces,99,latimes.591189,False,1631954854.607,1631955143.737
40317,225454,engces6549,Facebook-AI,2,TGT,eng,ces,100,latimes.591189,False,1631955157.26,1631955181.121
40318,225458,engces6549,Facebook-AI,3,TGT,eng,ces,99,latimes.591189,False,1631955181.129,1631955200.01
40319,225459,engces6521,Facebook-AI,0,TGT,eng,ces,99,thesun.co.uk.114323,False,1631954572.74,1631955193.894
40320,225461,engces6549,Facebook-AI,4,TGT,eng,ces,99,latimes.591189,False,1631955200.017,1631955217.506
40321,225463,engces6549,Facebook-AI,5,TGT,eng,ces,99,latimes.591189,False,1631955217.513,1631955224.63
40322,225468,engces6549,Facebook-AI,6,TGT,eng,ces,100,latimes.591189,False,1631955224.636,1631955236.706
40323,225471,engces6549,Facebook-AI,7,TGT,eng,ces,100,latimes.591189,False,1631955236.712,1631955250.114
40324,225473,engces6549,Facebook-AI,8,TGT,eng,ces,99,latimes.591189,False,1631955250.121,1631955261.298
40325,225475,engces6549,Facebook-AI,9,TGT,eng,ces,100,latimes.591189,False,1631955261.304,1631955272.066
40326,225478,engces6549,Facebook-AI,10,TGT,eng,ces,99,latimes.591189,False,1631955272.072,1631955283.466
40327,225480,engces6549,Facebook-AI,11,TGT,eng,ces,99,latimes.591189,False,1631955283.472,1631955291.59
40329,225483,engces6549,Facebook-AI,0,TGT,eng,ces,99,news.com.au.796350,False,1631955295.613,1631955303.335
40330,225485,engces6549,Facebook-AI,1,TGT,eng,ces,99,news.com.au.796350,False,1631955303.345,1631955310.886
40332,225489,engces6521,Facebook-AI,12,TGT,eng,ces,100,thesun.co.uk.114323,False,1631955515.255,1631955536.427
40335,225493,engces6521,Facebook-AI,13,TGT,eng,ces,99,thesun.co.uk.114323,False,1631955536.437,1631955546.207
40338,225499,engces6549,Online-A,7,TGT,eng,ces,99,en.ndtv.com.75106,False,1631955561.848,1631955572.085
40340,225501,engces6521,Facebook-AI,15,TGT,eng,ces,98,thesun.co.uk.114323,True,1631955564.866,1631955568.715
40341,225505,engces6521,Online-Y,0,TGT,eng,ces,99,cnn.480668,False,1631955570.517,1631955579.814
40344,225512,engces6521,Online-Y,1,TGT,eng,ces,99,cnn.480668,False,1631955579.824,1631955588.25
40345,225514,engces6521,Online-Y,2,TGT,eng,ces,99,cnn.480668,False,1631955588.259,1631955593.952
40347,225518,engces6521,Online-Y,3,TGT,eng,ces,99,cnn.480668,False,1631955593.961,1631955600.962
40348,225519,engces6549,Online-A,10,TGT,eng,ces,99,en.ndtv.com.75106,False,1631955603.02,1631955609.688
40349,225521,engces6521,Online-Y,4,TGT,eng,ces,99,cnn.480668,False,1631955600.969,1631955610.841
40350,225523,engces6521,Online-Y,5,TGT,eng,ces,99,cnn.480668,False,1631955610.85,1631955616.682
40352,225529,engces6521,Online-Y,6,TGT,eng,ces,98,cnn.480668,False,1631955616.694,1631955633.209
40355,225533,engces6521,Online-Y,7,TGT,eng,ces,99,cnn.480668,False,1631955633.217,1631955644.124
40356,225534,engces6521,Online-Y,8,TGT,eng,ces,99,cnn.480668,False,1631955644.132,1631955647.263
40357,225535,engces6549,Online-A,13,TGT,eng,ces,99,en.ndtv.com.75106,False,1631955645.701,1631955654.077
40358,225537,engces6549,Online-A,14,TGT,eng,ces,99,en.ndtv.com.75106,False,1631955654.081,1631955659.353
40359,225539,engces6521,Online-Y,9,TGT,eng,ces,99,cnn.480668,False,1631955647.27,1631955656.482
40360,225541,engces6521,Online-Y,10,TGT,eng,ces,99,cnn.480668,False,1631955656.491,1631955660.577
40361,225543,engces6549,Online-A,15,TGT,eng,ces,98,en.ndtv.com.75106,False,1631955659.357,1631955671.465
40364,225552,engces6521,Online-Y,12,TGT,eng,ces,99,cnn.480668,False,1631955893.769,1631955902.265
40367,225564,engces6521,Online-Y,15,TGT,eng,ces,99,cnn.480668,False,1631955942.65,1631955948.829
40369,225566,engces6521,Online-Y,16,TGT,eng,ces,99,cnn.480668,False,1631955948.836,1631955956.466
40371,225572,engces6521,Online-Y,18,TGT,eng,ces,98,cnn.480668,False,1631955967.218,1631955975.44
40372,225574,engces6521,Online-Y,19,TGT,eng,ces,99,cnn.480668,False,1631955975.448,1631955977.697
40377,225600,engces6521,Online-W,1,TGT,eng,ces,99,cnbc.com.58093,False,1631956001.922,1631956016.443
40380,225622,engces6521,Online-W,8,TGT,eng,ces,99,cnbc.com.58093,False,1631956161.067,1631956187.64
40381,225627,engces6521,Online-W,9,TGT,eng,ces,99,cnbc.com.58093,False,1631956187.646,1631956195.599
40383,225630,engces6521,Online-W,10,TGT,eng,ces,99,cnbc.com.58093,False,1631956195.606,1631956203.719
40386,225642,engces6521,Online-W,11,TGT,eng,ces,99,cnbc.com.58093,False,1631956203.726,1631956215.814
40390,225655,engces6521,Facebook-AI,0,TGT,eng,ces,98,thesun.co.uk.114323,False,1631956223.72,1631956233.678
40392,225663,engces6521,Facebook-AI,1,TGT,eng,ces,99,thesun.co.uk.114323,False,1631956233.688,1631956241.123
40393,225667,engces6521,Facebook-AI,2,TGT,eng,ces,99,thesun.co.uk.114323,False,1631956241.131,1631956244.792
40420,225798,engces6531,CUNI-Marian-Baselines,15,TGT,eng,ces,98,guardian.306722,False,1631956767.15,1631956770.927
40443,225909,engces6531,eTranslation,0,TGT,eng,ces,99,novinite.com.40529,False,1631956953.712,1631957219.985
40446,225916,engces6531,eTranslation,2,TGT,eng,ces,98,novinite.com.40529,False,1631957226.505,1631957232.524
40448,225918,engces6531,eTranslation,3,TGT,eng,ces,99,novinite.com.40529,False,1631957236.124,1631957237.711
40456,225934,engces6531,eTranslation,8,TGT,eng,ces,98,novinite.com.40529,False,1631957263.456,1631957267.186
40459,225939,engces6531,eTranslation,10,TGT,eng,ces,99,novinite.com.40529,False,1631957279.065,1631957281.968
40478,225996,engces6531,CUNI-DocTransformer,1,TGT,eng,ces,98,express.co.uk.44090,False,1631957543.376,1631957550.728
40517,226203,engces6521,Online-Y,0,TGT,eng,ces,99,allafrica.53568,False,1631956357.985,1631958458.782
40519,226232,engces6521,Online-Y,2,TGT,eng,ces,99,allafrica.53568,False,1631958481.772,1631958501.024
40521,226561,engces6543,translator-A,4,TGT,eng,ces,100,seattle_times.253356,False,1631960345.934,1631960361.68
40522,226616,engces6543,translator-A,8,TGT,eng,ces,100,seattle_times.253356,False,1631960518.604,1631960578.188
40523,226632,engces6543,translator-A,9,TGT,eng,ces,100,seattle_times.253356,False,1631960578.194,1631960603.195
40524,226641,engces6543,translator-A,10,TGT,eng,ces,98,seattle_times.253356,False,1631960603.201,1631960614.342
40540,226951,engces6540,Online-W,20,TGT,eng,ces,100,guardian.306645,False,1631961729.813,1631961731.95
40541,226958,engces6540,Online-W,21,TGT,eng,ces,99,guardian.306645,False,1631961731.962,1631961759.039
40549,226991,engces6540,Online-W,19,TGT,eng,ces,100,guardian.306645,False,1631961966.682,1631961977.821
40565,227218,engces651a,Online-G,15,TGT,eng,ces,98,guardian.306722,False,1631963154.123,1631963166.79
40570,227252,engces651a,translator-A,1,TGT,eng,ces,99,news.com.au.796350,False,1631963579.529,1631963595.019
40573,227262,engces651a,translator-A,2,TGT,eng,ces,100,news.com.au.796350,False,1631963595.027,1631963617.36
40574,227263,engces6540,translator-A,5,TGT,eng,ces,98,rt.com.131263,False,1631963615.42,1631963619.015
40576,227268,engces651a,translator-A,3,TGT,eng,ces,100,news.com.au.796350,False,1631963617.372,1631963634.287
40578,227270,engces651a,translator-A,4,TGT,eng,ces,100,news.com.au.796350,False,1631963634.3,1631963639.459
40579,227273,engces651a,translator-A,5,TGT,eng,ces,100,news.com.au.796350,True,1631963639.467,1631963643.558
40580,227275,engces6540,translator-A,8,TGT,eng,ces,99,rt.com.131263,False,1631963636.422,1631963646.421
40591,227312,engces6540,translator-A,15,TGT,eng,ces,99,rt.com.131263,False,1631963718.789,1631963722.93
40592,227314,engces6540,translator-A,16,TGT,eng,ces,98,rt.com.131263,False,1631963722.941,1631963724.646
40593,227316,engces6540,translator-A,17,TGT,eng,ces,100,rt.com.131263,False,1631963724.658,1631963727.15
40596,227325,engces6543,translator-A,5,TGT,eng,ces,99,seattle_times.253356,False,1631963728.801,1631963740.469
40604,227364,engces6521,eTranslation,3,TGT,eng,ces,98,egyptindependent.com.6413,False,1631964073.284,1631964079.562
40609,227377,engces6543,Online-A,2,TGT,eng,ces,99,thesun.co.uk.114323,False,1631964096.275,1631964109.506
40635,227610,engces6543,Online-B,19,TGT,eng,ces,99,abcnews.420140,False,1631965032.401,1631965042.152
40636,227622,engces6543,Online-B,18,TGT,eng,ces,100,abcnews.420140,False,1631965043.42,1631965062.447
40637,227630,engces6543,Online-B,17,TGT,eng,ces,99,abcnews.420140,False,1631965065.669,1631965068.05
40639,227661,engces6543,Online-B,13,TGT,eng,ces,99,abcnews.420140,False,1631965157.645,1631965206.489
40642,227696,engces6543,Online-B,5,TGT,eng,ces,100,abcnews.420140,False,1631965412.231,1631965431.738
40643,227703,engces6543,Online-B,6,TGT,eng,ces,99,abcnews.420140,False,1631965431.744,1631965447.972
40646,227718,engces6521,translator-B,15,TGT,eng,ces,98,guardian.306645,False,1631965478.747,1631965484.977
40648,227725,engces6543,Online-B,8,TGT,eng,ces,99,abcnews.420140,False,1631965479.607,1631965500.135
40650,227729,engces6543,Online-B,9,TGT,eng,ces,99,abcnews.420140,False,1631965500.141,1631965510.719
40651,227730,engces6521,translator-B,18,TGT,eng,ces,98,guardian.306645,False,1631965503.976,1631965514.111
40654,227738,engces6521,translator-B,20,TGT,eng,ces,98,guardian.306645,False,1631965524.045,1631965528.455
40656,227745,engces6543,translator-A,6,TGT,eng,ces,99,standard.co.uk.57768,False,1631965653.91,1631965666.683
40658,227765,engces6543,translator-A,9,TGT,eng,ces,100,standard.co.uk.57768,False,1631965700.888,1631965719.534
40659,227770,engces6543,translator-A,10,TGT,eng,ces,100,standard.co.uk.57768,False,1631965719.54,1631965740.717
40660,227775,engces6543,translator-A,11,TGT,eng,ces,98,standard.co.uk.57768,False,1631965740.723,1631965754.732
40662,227780,engces6543,translator-A,13,TGT,eng,ces,99,standard.co.uk.57768,False,1631965766.553,1631965773.28
40664,228030,engces6543,Online-B,0,TGT,eng,ces,99,guardian.306722,False,1631967001.033,1631967032.93
40667,228068,engces6543,Online-W,0,TGT,eng,ces,100,upi.228777,False,1631967260.509,1631967274.027
40668,228072,engces6543,Online-W,1,TGT,eng,ces,99,upi.228777,False,1631967274.035,1631967280.955
40671,228077,engces6543,Online-W,2,TGT,eng,ces,99,upi.228777,False,1631967280.962,1631967297.171
40673,228087,engces6543,Online-W,3,TGT,eng,ces,100,upi.228777,False,1631967297.177,1631967316.14
40675,228092,engces6543,Online-W,4,TGT,eng,ces,100,upi.228777,False,1631967316.146,1631967325.288
40677,228098,engces6543,Online-W,5,TGT,eng,ces,99,upi.228777,False,1631967325.293,1631967332.387
40678,228107,engces6543,Online-W,6,TGT,eng,ces,99,upi.228777,False,1631967332.393,1631967351.551
40679,228112,engces6543,Online-W,7,TGT,eng,ces,99,upi.228777,False,1631967351.557,1631967361.171
40684,228124,engces654a,translator-B,6,TGT,eng,ces,98,express.co.uk.44090,False,1631967454.637,1631967493.196
40687,228129,engces6543,Online-B,10,TGT,eng,ces,99,guardian.306722,False,1631967495.567,1631967506.725
40692,228171,engces654a,translator-B,8,TGT,eng,ces,99,express.co.uk.44090,False,1631967775.179,1631967783.756
40693,228175,engces654a,translator-B,9,TGT,eng,ces,99,express.co.uk.44090,False,1631967783.769,1631967794.197
40694,228179,engces654a,translator-B,10,TGT,eng,ces,99,express.co.uk.44090,False,1631967794.207,1631967801.412
40695,228182,engces654a,translator-B,11,TGT,eng,ces,99,express.co.uk.44090,False,1631967801.419,1631967810.402
40711,228239,engces654a,Online-W,13,TGT,eng,ces,98,en.ndtv.com.75106,False,1631968193.082,1631968199.169
40713,228241,engces654a,Online-W,14,TGT,eng,ces,98,en.ndtv.com.75106,False,1631968199.177,1631968212.874
40714,228244,engces654a,Online-W,15,TGT,eng,ces,98,en.ndtv.com.75106,False,1631968212.882,1631968217.918
40716,228248,engces654a,Online-W,16,TGT,eng,ces,99,en.ndtv.com.75106,False,1631968217.926,1631968224.157
40717,228250,engces654a,Online-W,17,TGT,eng,ces,99,en.ndtv.com.75106,False,1631968224.165,1631968231.229
