word,upos,xpos,deprel,case,gender,number,animacy,score,ner
Дания,PROPN,,nsubj,Nom,Fem,Sing,Inan,0.1441168832246916,LOC
впускает,VERB,,root,,,Sing,,0.3086332371962276,NONE
болгар,NOUN,,obj,Acc,Masc,Plur,Anim,0.0236420842291849,NONE
на,ADP,,case,,,,,0.0493951881707273,NONE
свою,DET,,det,Acc,Fem,Sing,,0.009779241118317,NONE
территорию,NOUN,,obl,Acc,Fem,Sing,Inan,0.1135404601649162,NONE
только,PART,,advmod,,,,,0.0572812063520768,NONE
при,ADP,,case,,,,,0.06956553425125,NONE
наличии,NOUN,,obl,Loc,Neut,Sing,Inan,0.0239022183293162,NONE
у,ADP,,case,,,,,-0.0569668061545947,NONE
них,PRON,,nmod,Gen,,Plur,,0.0011587140872897,NONE
регистрации,NOUN,,nmod,Gen,Fem,Sing,Inan,0.010918984515889,NONE
",",PUNCT,,punct,,,,,0.1379054106379747,NONE
трудового,ADJ,,amod,Gen,Masc,Sing,,-0.0568306943152762,NONE
договора,NOUN,,conj,Gen,Masc,Sing,Inan,0.0591726084660492,NONE
или,CCONJ,,cc,,,,,0.0591246344792103,NONE
документа,NOUN,,conj,Gen,Masc,Sing,Inan,-0.0158532130106598,NONE
",",PUNCT,,punct,,,,,0.1414456979565789,NONE
подтверждающего,VERB,,acl,Gen,Masc,Sing,,0.038781304918435,NONE
деловую,ADJ,,amod,Acc,Fem,Sing,,0.0478599095504327,NONE
командировку,NOUN,,obj,Acc,Fem,Sing,Inan,0.1259940139841468,NONE
.,PUNCT,,punct,,,,,0.1119780033181609,NONE
Однако,ADV,,obl,,,,,-0.4245824845742806,NONE
в,ADP,,case,,,,,0.1309831901905065,NONE
рейтинге,NOUN,,obl,Loc,Masc,Sing,Inan,0.1237879006601461,NONE
лучших,ADJ,,amod,Gen,,Plur,,-0.0576089319692583,NONE
результатов,NOUN,,nmod,Gen,Masc,Plur,Inan,0.1239631761642033,NONE
в,ADP,,case,,,,,0.121964368779991,NONE
сезоне,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0943986407637994,NONE
из,ADP,,case,,,,,0.0171998175287778,NONE
27,NUM,,nummod,,,,,-0.058358820426422,NONE
спортсменов,NOUN,,nmod,Gen,Masc,Plur,Anim,0.1289321062438151,NONE
",",PUNCT,,punct,,,,,0.231619798282629,NONE
принимавших,VERB,,acl,Gen,,Plur,,0.0805424812116514,NONE
участие,NOUN,,obj,Acc,Neut,Sing,Inan,0.0086149869813795,NONE
в,ADP,,case,,,,,0.1345397800619865,NONE
квалификационном,ADJ,,amod,Loc,Masc,Sing,,0.2716228819815331,NONE
раунде,NOUN,,nmod,Loc,Masc,Sing,Inan,0.2122069580193105,NONE
",",PUNCT,,punct,,,,,0.2927359199477258,NONE
Сришанкар,PROPN,,nsubj,Nom,Masc,Sing,Anim,0.3153306852231445,PER
был,AUX,,cop,,Masc,Sing,,-0.30644250524522,NONE
предпоследним,ADJ,,root,Ins,Masc,Sing,,0.1401658008120988,NONE
.,PUNCT,,punct,,,,,0.1208851304499662,NONE
НЬЮ-ЙОРК,NOUN,,root,Nom,Masc,Sing,Inan,0.130110317432479,LOC
(,PUNCT,,punct,,,,,-0.0449692576670364,NONE
Рейтер,PROPN,,parataxis,Nom,Masc,Sing,Inan,0.0619317599582386,LOC
),PUNCT,,punct,,,,,0.1482994826406023,NONE
–,PUNCT,,punct,,,,,-0.2753777965066058,NONE
Цены,NOUN,,nsubj,Nom,Fem,Plur,Inan,0.1432466226479634,NONE
на,ADP,,case,,,,,0.0011543574975646,NONE
нефть,NOUN,,nmod,Acc,Fem,Sing,Inan,0.1060701890142347,NONE
стабилизировались,VERB,,parataxis,,,Plur,,0.0572309397735603,NONE
в,ADP,,case,,,,,0.0440787922636208,NONE
пятницу,NOUN,,obl,Acc,Fem,Sing,Inan,0.0607374914997919,NONE
",",PUNCT,,punct,,,,,0.1876576496923554,NONE
но,CCONJ,,cc,,,,,0.1451674109773049,NONE
взяли,VERB,,conj,,,Plur,,0.0258099412947447,NONE
курс,NOUN,,obj,Acc,Masc,Sing,Inan,0.0709796734919305,NONE
на,ADP,,case,,,,,0.0531690707120244,NONE
недельные,ADJ,,amod,Acc,,Plur,Inan,0.0590905265021491,NONE
потери,NOUN,,nmod,Acc,Fem,Plur,Inan,0.1948616521622093,NONE
с,ADP,,case,,,,,0.1271202799393056,NONE
учетом,NOUN,,obl,Ins,Masc,Sing,Inan,-0.2446567363490669,NONE
более,ADV,,obl,,,,,-0.0145555362902563,NONE
быстрого,ADJ,,amod,Gen,Neut,Sing,,0.0057953883175009,NONE
",",PUNCT,,punct,,,,,-0.025456749703031,NONE
чем,SCONJ,,mark,,,,,-0.1118861559226383,NONE
ожидалось,VERB,,advcl,,Neut,Sing,,0.0191112404159494,NONE
",",PUNCT,,punct,,,,,-0.0571253970551712,NONE
восстановления,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1000944217812468,NONE
добычи,NOUN,,nmod,Gen,Fem,Sing,Inan,0.0688819778206236,NONE
в,ADP,,case,,,,,-0.0056078183064531,NONE
Саудовской,PROPN,,amod,,,,,-0.0109993335303242,LOC
Аравии,PROPN,,nmod,Loc,Fem,Sing,Inan,0.2135110107230837,LOC
",",PUNCT,,punct,,,,,0.1966408700445362,NONE
в,ADP,,cc,,,,,-0.0107559131099099,NONE
то,DET,,fixed,Acc,Neut,Sing,Inan,0.0798007344435545,NONE
время,NOUN,,fixed,Acc,Neut,Sing,Inan,-0.0204682865497414,NONE
как,SCONJ,,fixed,,,,,0.0825739265731494,NONE
инвесторы,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.1816085085847849,NONE
также,ADV,,advmod,,,,,0.0039687145319038,NONE
беспокоились,VERB,,advcl,,,Plur,,0.0446431470357006,NONE
о,ADP,,case,,,,,0.0585987938453485,NONE
мировом,ADJ,,amod,Loc,Masc,Sing,,-0.0174818124920993,NONE
спросе,NOUN,,obl,Loc,Masc,Sing,Inan,0.1255654795211421,NONE
на,ADP,,case,,,,,0.0510274177371872,NONE
сырую,ADJ,,amod,Acc,Fem,Sing,,0.0790696245150454,NONE
нефть,NOUN,,nmod,Acc,Fem,Sing,Inan,0.010063349849037,NONE
на,ADP,,case,,,,,0.091253423537152,NONE
фоне,NOUN,,obl,Loc,Masc,Sing,Inan,0.102950568637521,NONE
замедления,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1072790160629219,NONE
экономического,ADJ,,amod,Gen,Masc,Sing,,-0.1927055780916819,NONE
роста,NOUN,,nmod,Gen,Masc,Sing,Inan,0.0936819984532212,NONE
в,ADP,,case,,,,,0.1546257982287934,NONE
Китае,PROPN,,nmod,Loc,Masc,Sing,Inan,0.0958451664260255,LOC
.,PUNCT,,punct,,,,,-0.1726867697543085,NONE
Если,SCONJ,,mark,,,,,-0.3178361614607939,NONE
вы,PRON,,nsubj:pass,Nom,,Plur,,0.1352096202557763,NONE
заражены,VERB,,advcl,,,Plur,,-0.0453584904148036,NONE
",",PUNCT,,punct,,,,,-0.084359465846479,NONE
не,PART,,advmod,,,,,0.0431679394681727,NONE
нужно,ADJ,,root,,Neut,Sing,,-0.044732225867779,NONE
бояться,VERB,,csubj,,,,,0.0475184726532188,NONE
.,PUNCT,,punct,,,,,0.0603605180039564,NONE
Не,PART,,advmod,,,,,0.0950452887055323,NONE
скрывайте,VERB,,root,,,Plur,,0.0714442846306656,NONE
симптомы,NOUN,,obj,Acc,Masc,Plur,Inan,-0.1598654584675919,NONE
и,CCONJ,,cc,,,,,-0.0172894480229705,NONE
незамедлительно,ADV,,advmod,,,,,0.1638070550781123,NONE
обратитесь,VERB,,conj,,,Plur,,-0.0836260816044996,NONE
к,ADP,,case,,,,,0.0762698333553707,NONE
врачу,NOUN,,obl,Dat,Masc,Sing,Anim,-0.0027971575040996,NONE
",",PUNCT,,punct,,,,,0.0083216419858088,NONE
чтобы,SCONJ,,mark,,,,,-0.2347598064484333,NONE
начать,VERB,,advcl,,,,,-0.0430041118027827,NONE
лечение,NOUN,,obj,Acc,Neut,Sing,Inan,-0.0465832736309049,NONE
.,PUNCT,,punct,,,,,-0.0809231859897566,NONE
Своевременное,ADJ,,amod,Nom,Neut,Sing,,0.3617980783595123,NONE
лечение,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.166582287233429,NONE
поможет,VERB,,root,,,Sing,,-0.236568426940947,NONE
вам,PRON,,iobj,Dat,,Plur,,0.0439772020136578,NONE
выздороветь,VERB,,xcomp,,,,,0.1854940680623347,NONE
",",PUNCT,,punct,,,,,0.1351895016409299,NONE
-,PUNCT,,punct,,,,,0.0321029739126399,NONE
сказал,VERB,,parataxis,,Masc,Sing,,-0.0913705271942763,NONE
он,PRON,,nsubj,Nom,Masc,Sing,,-0.2649285634088114,NONE
.,PUNCT,,punct,,,,,-0.4193264859532267,NONE
«У,ADP,,case,,,,,0.0454277559969199,NONE
нас,PRON,,obl,Gen,,Plur,,-0.5460015849089163,NONE
был,VERB,,root,,Masc,Sing,,0.2284457535063884,NONE
шанс,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0496194208251054,NONE
пройти,VERB,,obl,,,,,-0.1712564784038157,NONE
в,ADP,,case,,,,,0.0106234913355809,NONE
Лигу,PROPN,,obl,Acc,Fem,Sing,Inan,-0.0300579717296263,NONE
Чемпионов,PROPN,,nmod,Gen,Masc,Plur,Anim,0.0152176656108022,NONE
",",PUNCT,,punct,,,,,0.2578674989921146,NONE
что,PRON,,nsubj,Nom,,,,0.1610158663826542,NONE
было,AUX,,cop,,Neut,Sing,,0.1401562639014816,NONE
бы,AUX,,aux,,,,,0.0803082578319643,NONE
еще,ADV,,obl,,,,,-0.0068622644337203,NONE
лучше,ADJ,,parataxis,,,,,0.1221616538040927,NONE
",",PUNCT,,punct,,,,,0.0632244438081108,NONE
но,CCONJ,,cc,,,,,0.066352021644012,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.2281151824314856,NONE
обдумаем,VERB,,conj,,,Plur,,0.1251982478895971,NONE
свои,DET,,det,Acc,,Plur,,0.1337043666517705,NONE
действия,NOUN,,obj,Acc,Neut,Plur,Inan,0.0998664213179375,NONE
и,CCONJ,,cc,,,,,-0.0794150489914071,NONE
в,ADP,,case,,,,,0.0445271316824885,NONE
следующем,ADJ,,amod,Loc,Masc,Sing,,-0.1965441362390109,NONE
году,NOUN,,obl,Loc,Masc,Sing,Inan,0.1497698895042238,NONE
станем,VERB,,conj,,,Plur,,0.0138742094638072,NONE
сильнее,ADJ,,obl,,,,,-0.1106162491777497,NONE
.,PUNCT,,punct,,,,,-0.2811482238816702,NONE
Как,SCONJ,,mark,,,,,0.0386896946700418,NONE
следствие,NOUN,,parataxis,Nom,Neut,Sing,Inan,-0.1044332140790508,NONE
",",PUNCT,,punct,,,,,0.0792937335432713,NONE
основным,ADJ,,amod,Ins,Masc,Sing,,-0.0044936689548199,NONE
источником,NOUN,,obl,Ins,Masc,Sing,Inan,0.1167998702697834,NONE
электричества,NOUN,,nmod,Gen,Neut,Sing,Inan,0.1464173457816122,NONE
для,ADP,,case,,,,,0.1180974777157911,NONE
телевещательных,ADJ,,amod,Gen,,Plur,,0.1379401623612248,NONE
компаний,NOUN,,obl,Gen,Fem,Plur,Inan,0.0374011885548942,NONE
стал,VERB,,root,,Masc,Sing,,-0.1163839839284759,NONE
огромный,ADJ,,amod,Nom,Masc,Sing,,-0.0471897892875946,NONE
дизельный,ADJ,,amod,Nom,Masc,Sing,,-0.0932774987294549,NONE
генератор,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0460079871317396,NONE
",",PUNCT,,punct,,,,,-0.4505357573121134,NONE
арендованный,VERB,,acl,Nom,Masc,Sing,,0.2988963743007288,NONE
для,ADP,,case,,,,,-0.1576723645151029,NONE
тестового,ADJ,,amod,Gen,Masc,Sing,,0.2379840746835394,NONE
матча,NOUN,,obl,Gen,Masc,Sing,Inan,0.2029172530007353,NONE
",",PUNCT,,punct,,,,,0.1109256834602413,NONE
а,CCONJ,,cc,,,,,0.1755605233977935,NONE
дополнительная,ADJ,,amod,Nom,Fem,Sing,,-0.0060863451518351,NONE
энергия,NOUN,,nsubj,Nom,Fem,Sing,Inan,-0.0053280822419746,NONE
получалась,VERB,,conj,,Fem,Sing,,-0.0270715535140783,NONE
от,ADP,,case,,,,,0.0904656310702329,NONE
резервного,ADJ,,amod,Gen,Masc,Sing,,0.0380228975933562,NONE
генератора,NOUN,,obl,Gen,Masc,Sing,Inan,0.2339105603265422,NONE
.,PUNCT,,punct,,,,,0.1773070460999614,NONE
Они,PRON,,nsubj,Nom,,Plur,,-0.2262458316999926,NONE
едят,VERB,,root,,,Plur,,0.0901670615147093,NONE
яичницу,NOUN,,obj,Acc,Fem,Sing,Anim,0.0770441515261221,NONE
с,ADP,,case,,,,,0.0375346437193971,NONE
беконом,NOUN,,nmod,Ins,Masc,Sing,Inan,0.001405773583958,NONE
",",PUNCT,,punct,,,,,0.2788515879847937,NONE
а,CCONJ,,cc,,,,,-0.010166532542828,NONE
мы,PRON,,conj,Nom,,Plur,,-0.0846743238755329,NONE
грибы,NOUN,,orphan,Acc,Masc,Plur,Inan,0.0550287202882855,NONE
со,ADP,,case,,,,,-0.1242646007522097,NONE
шпинатом,NOUN,,nmod,Ins,Masc,Sing,Inan,0.0359990436798521,NONE
;,PUNCT,,punct,,,,,-0.1572463187312799,NONE
а,CCONJ,,cc,,,,,0.0501787269174397,NONE
если,SCONJ,,mark,,,,,0.172918386152796,NONE
погода,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.047714974362768,NONE
хорошая,ADJ,,advcl,Nom,Fem,Sing,,0.1179412214576313,NONE
",",PUNCT,,punct,,,,,0.4357503751463276,NONE
то,SCONJ,,mark,,,,,-0.1513879213414088,NONE
мы,PRON,,nsubj,Nom,,Plur,,0.1083273049378275,NONE
ребят,NOUN,,obj,Acc,Neut,Plur,Anim,-0.1553590080035958,NONE
прогоняем,VERB,,conj,,,Plur,,-0.0474896146253964,NONE
.,PUNCT,,punct,,,,,0.0265958048574962,NONE
Одно,NUM,,nsubj,Nom,Neut,,,-0.648149710505252,NONE
из,ADP,,case,,,,,-0.036306726946593,NONE
самых,ADJ,,amod,Gen,,Plur,,-0.1763821259629683,NONE
популярных,ADJ,,amod,Gen,,Plur,,0.0139828214642404,NONE
приложений,NOUN,,nmod,Gen,Neut,Plur,Inan,0.0599922680440673,NONE
называется,VERB,,root,,,Sing,,-0.1513256729161841,NONE
Sweet,PROPN,,flat:foreign,,,,,0.0660307905297647,NONE
Camera,PROPN,,flat:foreign,,,,,0.0732984354821776,NONE
–,PUNCT,,punct,,,,,-0.2498024541091709,NONE
бьюти-камера,PROPN,,appos,Nom,Fem,Sing,Inan,0.0585833252930554,NONE
для,ADP,,case,,,,,0.0056251295426095,NONE
селфи,NOUN,,nmod,Gen,Neut,Sing,Inan,0.0981224963033265,NONE
",",PUNCT,,punct,,,,,0.184367869708636,NONE
фильтры,NOUN,,conj,Nom,Masc,Plur,Inan,0.0656329966115875,NONE
",",PUNCT,,punct,,,,,0.247069583630578,NONE
и,CCONJ,,cc,,,,,0.0668816190336238,NONE
оно,PRON,,nsubj:pass,Nom,Neut,Sing,,0.1133899568506369,NONE
было,AUX,,aux:pass,,Neut,Sing,,0.0744644416330355,NONE
скачано,VERB,,conj,,Neut,Sing,,0.013971121572747,NONE
более,ADV,,advmod,,,,,0.0881275120241688,NONE
50,NUM,,nummod,,,,,-0.1002877488785141,NONE
миллионов,NOUN,,nummod,Gen,Masc,Plur,Inan,-0.0553614334810048,NONE
раз,NOUN,,obl,Gen,Masc,Plur,Inan,-0.0098505895760614,NONE
.,PUNCT,,punct,,,,,-0.4562628161597746,NONE
ХУРУПА-ВАЛЛИ,NOUN,,root,Nom,Masc,Sing,Inan,-0.0208663425204024,NONE
(,PUNCT,,punct,,,,,0.0497044314243247,NONE
CBSLA,PROPN,,flat:foreign,,,,,0.075176267738248,NONE
),PUNCT,,punct,,,,,0.1503674129886101,NONE
.,PUNCT,,punct,,,,,0.1423477548920861,NONE
В,ADP,,case,,,,,0.1215485618439933,NONE
субботу,NOUN,,obl,Acc,Fem,Sing,Inan,0.0116689196856614,NONE
вечером,NOUN,,nmod,Ins,Masc,Sing,Inan,0.042112393905536,NONE
в,ADP,,case,,,,,0.1581158621042557,NONE
Хурупа-Валли,PROPN,,appos,Loc,Masc,Sing,Inan,0.3705983074824911,LOC
вспыхнул,VERB,,root,,Masc,Sing,,0.0854018918220559,NONE
лесной,ADJ,,amod,Nom,Masc,Sing,,0.0651297058715653,NONE
пожар,NOUN,,nsubj,Nom,Masc,Sing,Inan,0.0627827748805697,NONE
",",PUNCT,,punct,,,,,-0.0224503566456093,NONE
на,ADP,,case,,,,,0.1594456244920168,NONE
тушение,NOUN,,obl,Acc,Neut,Sing,Inan,0.0008216665205792,NONE
которого,PRON,,nmod,Gen,,,,-0.0701058839207658,NONE
было,AUX,,aux:pass,,Neut,Sing,,0.051630665137156,NONE
направлено,VERB,,acl:relcl,,Neut,Sing,,-0.0043536511626192,NONE
более,ADV,,nsubj:pass,,,,,-0.1920125073186854,NONE
200,NUM,,nummod,,,,,0.0753910782149815,NONE
пожарных,NOUN,,obl,Gen,Masc,Plur,Anim,0.2576293847959455,NONE
.,PUNCT,,punct,,,,,-0.046464455420618,NONE
Еще,PART,,advmod,,,,,0.1252982287335841,NONE
раз,NOUN,,obl,Acc,Masc,Sing,Inan,-0.0325159502461272,NONE
",",PUNCT,,punct,,,,,-0.0925738639091836,NONE
ни,CCONJ,,cc,,,,,0.0333188801056481,NONE
становление,NOUN,,nsubj,Nom,Neut,Sing,Inan,0.2657152116119651,NONE
«профи»,NOUN,,nmod,Gen,Fem,Plur,Inan,0.0975343220455794,NONE
",",PUNCT,,punct,,,,,-0.1120242720653213,NONE
ни,CCONJ,,cc,,,,,0.0086863298827002,NONE
стремление,NOUN,,conj,Nom,Neut,Sing,Inan,0.0757419272249561,NONE
сохранить,VERB,,obl,,,,,0.1162954887789698,NONE
обычную,ADJ,,amod,Acc,Fem,Sing,,0.1052158543220069,NONE
форму,NOUN,,obj,Acc,Fem,Sing,Inan,-0.0339305597132968,NONE
не,PART,,advmod,,,,,-0.092098800567479,NONE
является,VERB,,root,,,Sing,,-0.0761339266455913,NONE
ошибочным,ADJ,,amod,Ins,Neut,Sing,,0.3598008058799704,NONE
решением,NOUN,,xcomp,Ins,Neut,Sing,Inan,0.0828221689169871,NONE
",",PUNCT,,punct,,,,,0.0293359502550167,NONE
и,CCONJ,,cc,,,,,0.0817513787855167,NONE
я,PRON,,nsubj,Nom,,Sing,,0.1169456835759608,NONE
знаю,VERB,,conj,,,Sing,,0.0319142326082627,NONE
",",PUNCT,,punct,,,,,0.0641060232056702,NONE
что,SCONJ,,mark,,,,,-0.0190672062539842,NONE
люди,NOUN,,nsubj,Nom,Masc,Plur,Anim,0.0990516366598909,NONE
идут,VERB,,ccomp,,,Plur,,0.0296674375968137,NONE
разными,ADJ,,amod,Ins,,Plur,,0.0509020144000514,NONE
путями,NOUN,,obl,Ins,Masc,Plur,Inan,0.2244371700794443,NONE
и,CCONJ,,cc,,,,,0.0175943922171863,NONE
тому,PRON,,conj,Dat,Neut,Sing,Inan,0.0787714177654257,NONE
подобное,ADJ,,amod,Acc,Neut,Sing,,0.1085053664908662,NONE
.,PUNCT,,punct,,,,,-0.3447633914470054,NONE
Семья,NOUN,,nsubj,Nom,Fem,Sing,Inan,0.1437115826237772,NONE
Мугабе,PROPN,,nmod,Gen,Masc,Sing,Anim,0.5038762460494906,PER
выразила,VERB,,root,,Fem,Sing,,0.2186862798819994,NONE
желание,NOUN,,obj,Acc,Neut,Sing,Inan,0.0238194299713875,NONE
провести,VERB,,obl,,,,,-0.3552061321858372,NONE
похороны,NOUN,,obj,Acc,Fem,Plur,Inan,-0.0159024574392801,NONE
в,ADP,,case,,,,,-0.1841153548899439,NONE
Звимбе,PROPN,,obl,Loc,Masc,Sing,Inan,0.2123249768162181,LOC
.,PUNCT,,punct,,,,,0.2593319962434158,NONE
Мосту,NOUN,,iobj,Dat,Masc,Sing,Inan,0.0875911255900893,LOC
Юнион-бридж,NOUN,,appos,Nom,Masc,Sing,Inan,0.3336461348318906,LOC
между,ADP,,case,,,,,-0.1605704610414167,NONE
Шотландией,PROPN,,nmod,Ins,Fem,Sing,Inan,0.6988221095139993,LOC
и,CCONJ,,cc,,,,,-0.370628062095937,NONE
Англией,PROPN,,conj,Ins,Fem,Sing,Inan,0.1138207980818604,LOC
исполнилось,VERB,,root,,Neut,Sing,,0.1045872527926985,NONE
200,NUM,,nummod,,,,,-0.0030673564213645,NONE
лет,NOUN,,nsubj,Gen,Masc,Plur,Inan,-0.1558434589657842,NONE
Все,PRON,,nsubj,Nom,,Plur,Anim,0.0160943705070941,NONE
",",PUNCT,,punct,,,,,0.0257169984231296,NONE
кому,PRON,,iobj,Dat,,,,0.4268540611857899,NONE
известен,ADJ,,acl:relcl,,Masc,Sing,,-0.158804778832173,NONE
Softie,PROPN,,nsubj,,,,,-0.0948244500483251,NONE
12,NUM,,nummod:entity,,,,,-0.5971903546675227,NONE
Osprey,PROPN,,flat:foreign,,,,,0.3632617255130577,NONE
",",PUNCT,,punct,,,,,0.1420828053535476,NONE
либо,CCONJ,,cc,,,,,-0.0891452961717293,NONE
уже,ADV,,advmod,,,,,0.0660137436713762,NONE
им,PRON,,obl,Ins,Masc,Sing,,0.0410561280022306,NONE
пользовались,VERB,,root,,,Plur,,0.1693596136902176,NONE
",",PUNCT,,punct,,,,,0.0653046069277497,NONE
либо,CCONJ,,cc,,,,,-0.0143161947381351,NONE
желают,VERB,,conj,,,Plur,,0.103638067712792,NONE
им,PRON,,iobj,Dat,,Plur,,0.083378159808034,NONE
обзавестись,VERB,,xcomp,,,,,0.1892520954250318,NONE
.,PUNCT,,punct,,,,,-0.0701335757869933,NONE
Прити,PROPN,,nsubj,Nom,Fem,Sing,Anim,0.0987180945240035,PER
Пател,PROPN,,appos,Nom,Fem,Sing,Anim,0.100270140948391,PER
потребовала,VERB,,root,,Fem,Sing,,-0.032785247217716,NONE
от,ADP,,case,,,,,0.0430707308154654,NONE
Твиттера,PROPN,,obl,Gen,Masc,Sing,Anim,0.1282229255886645,PER
и,CCONJ,,cc,,,,,0.097707333486747,NONE
Инстаграма,PROPN,,conj,Gen,Masc,Sing,Inan,0.0281232276162104,PER
объяснить,VERB,,xcomp,,,,,-0.206398245345801,NONE
",",PUNCT,,punct,,,,,0.2239971933463007,NONE
почему,ADV,,advmod,,,,,0.0928021146289047,NONE
им,PRON,,iobj,Dat,,Plur,,0.0523472290427835,NONE
потребовалось,VERB,,ccomp,,Neut,Sing,,-0.021641836199977,NONE
столько,NUM,,nsubj,,,,,-0.1533025790593898,NONE
времени,NOUN,,obl,Gen,Neut,Sing,Inan,0.129006113191501,NONE
",",PUNCT,,punct,,,,,0.4229116691001862,NONE
чтобы,SCONJ,,mark,,,,,0.052870483863292,NONE
удалить,VERB,,advcl,,,,,0.1265248998823058,NONE
«отвратительные»,ADJ,,amod,Acc,,Plur,Inan,0.1295003165078591,NONE
посты,NOUN,,obj,Acc,Masc,Plur,Inan,0.075695817144983,NONE
Вайли,PROPN,,nmod,Gen,Masc,Sing,Anim,0.1404191381775152,PER
.,PUNCT,,punct,,,,,0.6833407829165685,NONE
Пакистан,PROPN,,nsubj,Nom,Masc,Sing,Inan,-0.247674972861101,LOC
хочет,VERB,,root,,,Sing,,0.1150312496091045,NONE
",",PUNCT,,punct,,,,,0.0032478326951466,NONE
чтобы,SCONJ,,mark,,,,,-0.1348035968133687,NONE
ООН,PROPN,,nsubj,Nom,Fem,Sing,Inan,-0.1475723355224829,ORG
сыграла,VERB,,ccomp,,Fem,Sing,,0.0875150290540888,NONE
роль,NOUN,,obj,Acc,Fem,Sing,Inan,-0.1638505589354535,NONE
в,ADP,,case,,,,,-0.1522922276738113,NONE
разрешении,NOUN,,nmod,Loc,Neut,Sing,Inan,-0.1223739719359751,NONE
проблемы,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.1549223938021942,NONE
Кашмира,PROPN,,nmod,Gen,Masc,Sing,Inan,0.2342227550684199,LOC
в,ADP,,case,,,,,0.05607957081966,NONE
рамках,NOUN,,nmod,Loc,Fem,Plur,Inan,-0.0383174024841565,NONE
своих,DET,,det,Gen,,Plur,,-0.1473965465921218,NONE
резолюций,NOUN,,nmod,Gen,Fem,Plur,Inan,-0.0427485453777931,NONE
",",PUNCT,,punct,,,,,0.0990515648132602,NONE
разрешив,VERB,,advcl,,,,,0.1361747417814883,NONE
людям,NOUN,,iobj,Dat,Masc,Plur,Anim,-0.1161430433407639,NONE
",",PUNCT,,punct,,,,,0.2165217873845611,NONE
проживающим,VERB,,acl,Dat,,Plur,,-0.0741695721612478,NONE
в,ADP,,case,,,,,0.0670704780478773,NONE
районе,NOUN,,obl,Loc,Masc,Sing,Inan,-0.1514903515432679,NONE
Гималаев,PROPN,,nmod,Gen,Masc,Plur,Inan,0.2997563968503653,LOC
",",PUNCT,,punct,,,,,0.0729245705948776,NONE
решить,VERB,,xcomp,,,,,0.0151550815984962,NONE
",",PUNCT,,punct,,,,,0.0062257155646945,NONE
хотят,VERB,,ccomp,,,Plur,,-0.0885283190191312,NONE
ли,PART,,advmod,,,,,-0.0122051797496716,NONE
они,PRON,,nsubj,Nom,,Plur,,-0.0025234237914569,NONE
объединиться,VERB,,xcomp,,,,,0.1680941275692839,NONE
с,ADP,,case,,,,,0.0921164544131018,NONE
Индией,PROPN,,obl,Ins,Fem,Sing,Inan,0.1857481713128632,LOC
",",PUNCT,,punct,,,,,0.1088928367577539,NONE
с,ADP,,case,,,,,0.232650139232903,NONE
Пакистаном,PROPN,,conj,Ins,Masc,Sing,Inan,0.1058665678233467,LOC
или,CCONJ,,cc,,,,,0.1526648953168258,NONE
же,PART,,advmod,,,,,0.0957582363660772,NONE
они,PRON,,nsubj,Nom,,Plur,,0.0449853908500727,NONE
предпочитают,VERB,,conj,,,Plur,,0.0253196732419089,NONE
независимость,NOUN,,obj,Acc,Fem,Sing,Inan,0.2194992936918647,NONE
.,PUNCT,,punct,,,,,0.0082301869477182,NONE
Размышление,NOUN,,nsubj,Nom,Neut,Sing,Inan,-0.0356196149435645,NONE
родилось,VERB,,root,,Neut,Sing,,0.041463994466048,NONE
в,ADP,,case,,,,,0.0650289117755218,NONE
ходе,NOUN,,fixed,Loc,Masc,Sing,Inan,-0.024487864656047,NONE
тяжелой,ADJ,,amod,Gen,Fem,Sing,,0.038756773060364,NONE
тренировки,NOUN,,obl,Gen,Fem,Sing,Inan,-0.129559346270347,NONE
с,ADP,,case,,,,,0.1145475570682091,NONE
бывшим,ADJ,,amod,Ins,Masc,Sing,,-0.0596028268758451,NONE
чемпионом,NOUN,,nmod,Ins,Masc,Sing,Anim,0.0756097864141865,NONE
UFC,PROPN,,flat:foreign,,,,,0.0426799822723619,ORG
в,ADP,,case,,,,,0.2435385439946337,NONE
полусреднем,ADJ,,amod,Loc,Masc,Sing,,0.1109186064290567,NONE
весе,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.036023998974779,NONE
Робби,PROPN,,appos,Ins,Masc,Sing,Anim,0.0365242613700663,PER
Лоулером,PROPN,,flat:name,Ins,Masc,Sing,Anim,0.1773617815298988,PER
в,ADP,,case,,,,,0.1040867823097892,NONE
зале,NOUN,,nmod,Loc,Masc,Sing,Inan,-0.0454868676319502,NONE
для,ADP,,case,,,,,0.3254320618033452,NONE
смешанной,ADJ,,amod,Gen,Fem,Sing,,0.0332825026578042,NONE
борьбы,NOUN,,nmod,Gen,Fem,Sing,Inan,-0.093837357113299,NONE
