,SYS,SID,RAW.SCR,Z.SCR,N,Unnamed: 5,DOC
13819,eTranslation.1048,4,100.0,0.65908339312185,1,,en.ndtv.com.12997
13831,eTranslation.1048,7,98.5,0.985542028745452,2,,foxnews.100073
13835,eTranslation.1048,5,99.0,0.959490519693847,2,,standard.co.uk.14683
13844,eTranslation.1048,3,100.0,0.958382619707775,1,,euronews-en.185674
13846,eTranslation.1048,1,100.0,0.600475796391958,1,,rt.com.113906
13848,eTranslation.1048,6,100.0,0.652246593971896,2,,telegraph.421272
13877,eTranslation.1048,12,98.0,0.823767651471932,2,,thesun.co.uk.27377
13878,eTranslation.1048,18,98.5,0.849381644498779,2,,thesun.co.uk.27377
13880,eTranslation.1048,0,98.0,0.727958497278795,2,,telegraph.421299
13891,eTranslation.1048,10,98.0,0.715462278562754,3,,upi.205721
13897,eTranslation.1048,15,100.0,0.65908339312185,1,,en.ndtv.com.12997
13921,eTranslation.1048,7,100.0,0.958382619707775,1,,euronews-en.185674
13925,eTranslation.1048,7,99.0,0.540156781184328,1,,cnn.385556
13926,eTranslation.1048,6,100.0,0.600475796391958,1,,heraldscotland.com.7318
13934,eTranslation.1048,3,99.0,0.959490519693847,2,,abcnews.363979
13936,eTranslation.1048,6,100.0,0.958382619707775,1,,euronews-en.185674
13938,eTranslation.1048,11,100.0,0.600475796391958,1,,heraldscotland.com.7318
13962,eTranslation.1048,3,98.6666666666667,0.717582257021767,3,,foxnews.100074
13963,eTranslation.1048,3,98.0,0.724342254600356,2,,telegraph.421299
13971,eTranslation.1048,12,99.0,0.767172945577842,6,,foxnews.100086
13972,eTranslation.1048,8,98.3333333333333,0.729266467906952,3,,upi.205721
13974,eTranslation.1048,3,98.5,0.955212322727434,2,,allafrica.15314
13996,eTranslation.1048,1,100.0,0.853721193419944,2,,en.ndtv.com.13152
13997,eTranslation.1048,1,98.0,0.866794935290859,2,,upi.205735
13998,eTranslation.1048,3,98.5,0.888592217254427,2,,seattletimes.7674
13999,eTranslation.1048,20,99.0,0.540156781184328,1,,heraldscotland.com.7318
14023,eTranslation.1048,1,99.0,0.743204818733484,3,,foxnews.100074
14029,eTranslation.1048,5,98.0,0.714022247105391,3,,upi.205721
14034,eTranslation.1048,11,99.5,1.00760581461744,2,,allafrica.15314
14040,eTranslation.1048,20,100.0,0.65908339312185,1,,en.ndtv.com.12997
14052,eTranslation.1048,2,99.5,0.999868128665039,2,,aj-english.8643
14055,eTranslation.1048,3,100.0,1.05243778854112,1,,latimes.431858
14059,eTranslation.1048,5,98.5,0.885751900326254,2,,cbsnews.302129
14065,eTranslation.1048,4,99.0,0.540156781184328,1,,cnn.385556
14066,eTranslation.1048,12,99.0,0.540156781184328,1,,cnn.385556
14067,eTranslation.1048,13,99.0,0.540156781184328,1,,cnn.385556
14068,eTranslation.1048,7,99.0,0.540156781184328,1,,heraldscotland.com.7318
14069,eTranslation.1048,3,100.0,0.600475796391958,1,,heraldscotland.com.7318
14071,eTranslation.1048,11,99.0,0.540156781184328,1,,cnn.385556
14073,eTranslation.1048,2,99.0,0.540156781184328,1,,heraldscotland.com.7318
14074,eTranslation.1048,13,99.0,0.540156781184328,1,,heraldscotland.com.7318
14098,eTranslation.1048,1,99.5,0.753129289529722,2,,en.ndtv.com.13004
14099,eTranslation.1048,4,99.5,0.753129289529722,2,,en.ndtv.com.13004
14101,eTranslation.1048,8,99.3333333333333,0.752258854822872,3,,foxnews.100074
14102,eTranslation.1048,1,99.5,0.785826925306095,2,,seattletimes.7059
14110,eTranslation.1048,4,98.5,0.547454187768202,2,,sky.com.20669
14112,eTranslation.1048,1,99.3333333333333,0.785369855554446,3,,foxnews.100086
14120,eTranslation.1048,5,98.0,1.75495916168409,1,,aj-english.8608
14123,eTranslation.1048,22,100.0,0.65908339312185,1,,en.ndtv.com.12997
14136,eTranslation.1048,6,99.5,1.01634823644275,2,,foxnews.100073
14137,eTranslation.1048,4,100.0,1.0317513402914,2,,foxnews.100073
14142,eTranslation.1048,2,98.5,0.943246252701775,4,,standard.co.uk.14683
14147,eTranslation.1048,11,100.0,0.958382619707775,1,,euronews-en.185674
14148,eTranslation.1048,4,100.0,0.600475796391958,1,,rt.com.113906
14149,eTranslation.1048,10,100.0,0.600475796391958,1,,cnn.385556
14151,eTranslation.1048,5,100.0,0.600475796391958,1,,heraldscotland.com.7318
14152,eTranslation.1048,9,99.0,0.540156781184328,1,,heraldscotland.com.7318
14153,eTranslation.1048,15,99.0,0.540156781184328,1,,heraldscotland.com.7318
14176,eTranslation.1048,6,99.5,0.753129289529722,2,,nytimes.232003
14179,eTranslation.1048,0,99.3333333333333,0.754611044867734,3,,foxnews.100074
14180,eTranslation.1048,2,99.0,0.729014281983091,3,,foxnews.100074
14186,eTranslation.1048,5,98.0,0.513569741854686,2,,sky.com.20669
14187,eTranslation.1048,11,99.3333333333333,0.785369855554446,3,,upi.205721
14198,eTranslation.1048,3,100.0,0.65908339312185,1,,en.ndtv.com.12997
14199,eTranslation.1048,5,100.0,0.65908339312185,1,,en.ndtv.com.12997
14213,eTranslation.1048,0,99.5,0.975734786685918,2,,abcnews.363979
14219,eTranslation.1048,5,98.5,0.597819387165767,2,,huffingtonpost.com.19385
14222,eTranslation.1048,2,98.0,0.800272753686913,2,,aj-english.8642
14224,eTranslation.1048,12,100.0,0.958382619707775,1,,euronews-en.185674
14250,eTranslation.1048,12,98.6666666666667,1.05576015672212,3,,reuters.276572
14256,eTranslation.1048,3,98.0,1.75495916168409,1,,aj-english.8608
14272,eTranslation.1048,8,99.5,0.975734786685918,2,,standard.co.uk.14683
14283,eTranslation.1048,13,100.0,0.958382619707775,1,,euronews-en.185674
14285,eTranslation.1048,2,100.0,0.600475796391958,1,,rt.com.113906
14286,eTranslation.1048,3,99.0,0.540156781184328,1,,rt.com.113906
14289,eTranslation.1048,0,99.0,0.540156781184328,1,,heraldscotland.com.7318
14290,eTranslation.1048,18,99.0,0.540156781184328,1,,heraldscotland.com.7318
14291,eTranslation.1048,19,100.0,0.600475796391958,1,,heraldscotland.com.7318
14292,eTranslation.1048,3,99.0,0.596670166380201,2,,telegraph.421272
14298,eTranslation.1048,4,99.0,0.945338549212795,2,,standard.co.uk.14516
14317,eTranslation.1048,1,99.3333333333333,0.847353219117018,3,,novinite.com.35557
14318,eTranslation.1048,2,99.3333333333333,0.847353219117018,3,,novinite.com.35557
14320,eTranslation.1048,6,98.0,0.685283648092598,3,,foxnews.100074
14321,eTranslation.1048,1,99.0,0.762921206618556,2,,telegraph.421299
14330,eTranslation.1048,17,100.0,0.65908339312185,1,,en.ndtv.com.12997
14335,eTranslation.1048,3,99.5,0.711580966174838,2,,rte.en.ie.5343
14345,eTranslation.1048,2,98.0,0.577690732858898,2,,huffingtonpost.com.19385
14350,eTranslation.1048,10,100.0,0.958382619707775,1,,euronews-en.185674
14352,eTranslation.1048,8,100.0,0.600475796391958,1,,heraldscotland.com.7318
14353,eTranslation.1048,12,100.0,0.600475796391958,1,,heraldscotland.com.7318
14359,eTranslation.1048,5,100.0,0.652246593971896,2,,telegraph.421272
14360,eTranslation.1048,17,100.0,0.600475796391958,1,,heraldscotland.com.7318
14361,eTranslation.1048,4,100.0,0.600475796391958,1,,heraldscotland.com.7318
14372,eTranslation.1048,4,98.5,0.943246252701773,2,,abcnews.363979
14389,eTranslation.1048,18,100.0,0.65908339312185,1,,en.ndtv.com.12997
14394,eTranslation.1048,8,98.5,0.958396651171959,2,,allafrica.15314
14395,eTranslation.1048,2,99.0,0.981409068672439,2,,allafrica.15314
14408,eTranslation.1048,5,100.0,0.778783984518489,2,,en.ndtv.com.13004
14409,eTranslation.1048,2,99.5,0.753129289529722,2,,en.ndtv.com.13004
14413,eTranslation.1048,3,98.0,0.788686790148875,3,,novinite.com.35557
14425,eTranslation.1048,5,99.0,0.936432122830729,2,,standard.co.uk.14516
14426,eTranslation.1048,1,100.0,0.983632375443836,2,,standard.co.uk.14516
14455,eTranslation.1048,23,100.0,0.65908339312185,1,,en.ndtv.com.12997
14456,eTranslation.1048,2,100.0,0.65908339312185,1,,en.ndtv.com.12997
14458,eTranslation.1048,14,98.5,0.958396651171959,2,,allafrica.15314
14467,eTranslation.1048,8,98.5,0.547454187768202,2,,sky.com.20669
14472,eTranslation.1048,12,98.0,0.724342254600356,2,,seattletimes.7059
14474,eTranslation.1048,5,99.0,0.729014281983091,3,,foxnews.100074
14476,eTranslation.1048,20,99.0,0.874995637525625,2,,thesun.co.uk.27377
14482,eTranslation.1048,4,98.3333333333333,0.798938486190198,3,,novinite.com.35557
14507,eTranslation.1048,13,98.0,0.823767651471932,2,,thesun.co.uk.27377
14530,eTranslation.1048,5,99.0,0.959490519693847,2,,abcnews.363979
14563,OPPO.1121,8,99.0,0.727474594540956,2,,cnn.385674
14564,OPPO.1121,0,98.0,0.676913994063129,2,,cnn.385674
14569,OPPO.1121,1,98.3333333333333,0.708541120345916,6,,sky.com.20667
14573,OPPO.1121,6,98.5,0.549614234954247,2,,seattletimes.7452
14605,OPPO.1121,8,99.0,0.606565745724358,2,,stv.tv.21636
14608,OPPO.1121,8,99.5,0.626694400031226,2,,brisbanetimes.com.au.225990
14611,OPPO.1121,11,99.5,0.864589680058182,2,,seattletimes.7803
14616,OPPO.1121,6,99.0,0.540156781184328,1,,independent.281332
14617,OPPO.1121,3,99.5,0.570316288788143,2,,rt.com.113906
14618,OPPO.1121,2,98.6666666666667,0.577161163823664,3,,rt.com.113870
14619,OPPO.1121,0,99.5,0.570316288788143,2,,independent.281332
14620,OPPO.1121,2,99.3333333333333,0.614212115551461,3,,novinite.com.35573
14678,OPPO.1121,12,99.5,1.09111859555973,2,,reuters.276572
14679,OPPO.1121,9,99.5,1.09111859555973,2,,standard.co.uk.14516
14693,OPPO.1121,2,98.25,0.810992241415458,4,,seattletimes.7803
14699,OPPO.1121,6,98.0,0.866929893883596,2,,en.ndtv.com.13143
14704,OPPO.1121,17,100.0,0.600475796391958,1,,independent.281332
14705,OPPO.1121,6,100.0,0.600475796391958,1,,express.co.uk.10983
14706,OPPO.1121,8,99.0,0.540156781184328,1,,express.co.uk.10983
14707,OPPO.1121,0,100.0,0.652246593971896,2,,novinite.com.35573
14708,OPPO.1121,4,98.0,0.540110212095867,3,,rt.com.113870
14709,OPPO.1121,3,100.0,0.651263067279258,3,,novinite.com.35573
14729,OPPO.1121,3,99.5,0.753878079029426,2,,upi.205650
14759,OPPO.1121,13,98.0,1.15309946008539,2,,upi.205721
14775,OPPO.1121,2,99.5,0.638076695779502,2,,brisbanetimes.com.au.225990
14780,OPPO.1121,11,100.0,0.600475796391958,2,,independent.281332
14782,OPPO.1121,12,99.0,0.540156781184328,1,,express.co.uk.10983
14788,OPPO.1121,3,98.5,0.744879481663905,2,,cnbc.com.33889
14809,OPPO.1121,5,100.0,0.778783984518489,2,,upi.205650
14810,OPPO.1121,6,98.0,0.676165204563425,2,,cnn.385674
14811,OPPO.1121,7,99.0,0.72822338404066,2,,cnn.385674
14818,OPPO.1121,3,99.0,0.874995637525625,2,,euronews-en.185708
14840,OPPO.1121,5,99.0,1.14153737249247,1,,standard.co.uk.14688
14850,OPPO.1121,13,98.5,0.58643709141749,2,,stv.tv.21636
14854,OPPO.1121,3,99.0,0.540156781184328,1,,independent.281332
14856,OPPO.1121,7,99.5,0.624458380176048,2,,rt.com.113870
14863,OPPO.1121,3,98.0,0.719402036783605,3,,abcnews.364021
14883,OPPO.1121,6,98.0,0.823767651471932,2,,euronews-en.185708
14910,OPPO.1121,4,99.0,1.14153737249247,1,,seattletimes.7111
14911,OPPO.1121,8,99.0,1.14153737249247,1,,seattletimes.7111
14917,OPPO.1121,3,99.0,1.14153737249247,1,,seattletimes.7111
14926,OPPO.1121,7,98.5,0.597819387165767,2,,stv.tv.21636
14927,OPPO.1121,12,99.5,0.864589680058182,2,,seattletimes.7803
14930,OPPO.1121,5,99.0,0.540156781184328,1,,independent.281332
14931,OPPO.1121,5,100.0,0.600475796391958,2,,rt.com.113906
14938,OPPO.1121,11,99.0,1.26292593979742,4,,sky.com.20683
14955,OPPO.1121,4,98.5,0.843032089012003,2,,en.ndtv.com.13090
14958,OPPO.1121,5,99.6666666666667,0.88446036666166,3,,allafrica.15314
14965,OPPO.1121,5,98.0,0.52004988341282,2,,seattletimes.7452
14976,OPPO.1121,0,99.0,1.07267140617351,2,,reuters.276572
14978,OPPO.1121,8,99.0,1.07317305811242,2,,reuters.276572
14979,OPPO.1121,0,99.0,1.07317305811242,2,,standard.co.uk.14516
14989,OPPO.1121,11,98.5,1.16050710537661,2,,upi.205721
14990,OPPO.1121,5,98.0,1.11206693561387,1,,seattletimes.7111
14991,OPPO.1121,1,100.0,1.0317513402914,2,,en.ndtv.com.13041
14998,OPPO.1121,5,98.5,0.597819387165767,2,,brisbanetimes.com.au.225990
14999,OPPO.1121,13,99.5,0.864589680058182,2,,seattletimes.7803
15002,OPPO.1121,12,100.0,0.600475796391958,1,,independent.281332
15003,OPPO.1121,16,99.0,0.540156781184328,1,,independent.281332
15004,OPPO.1121,2,98.0,0.479837765976697,1,,independent.281332
15005,OPPO.1121,2,100.0,0.600475796391958,1,,express.co.uk.10983
15006,OPPO.1121,4,99.5,0.570316288788143,2,,rt.com.113906
15007,OPPO.1121,1,99.6666666666667,0.632737591415359,3,,rt.com.113870
15013,OPPO.1121,3,99.0,0.843150704601093,2,,seattletimes.7803
15029,OPPO.1121,11,98.3333333333333,0.804539898532836,3,,cnn.385556
15045,OPPO.1121,6,98.0,1.0106788354047,2,,cnbc.com.33995
15051,OPPO.1121,3,99.5,0.608742938037099,2,,seattletimes.7452
15075,OPPO.1121,10,99.0,1.07267140617351,2,,standard.co.uk.14516
15101,OPPO.1121,9,100.0,0.600475796391958,1,,independent.281332
15103,OPPO.1121,3,100.0,0.600475796391958,1,,express.co.uk.10983
15104,OPPO.1121,7,100.0,0.600475796391958,1,,express.co.uk.10983
15105,OPPO.1121,3,99.5,0.753878079029426,2,,cnn.385674
15123,OPPO.1121,10,98.0,0.823767651471932,2,,euronews-en.185708
15124,OPPO.1121,5,98.0,0.823767651471932,2,,en.ndtv.com.13090
15152,OPPO.1121,12,99.0,0.617948041472634,2,,stv.tv.21636
15157,OPPO.1121,13,100.0,0.600475796391958,1,,independent.281332
15158,OPPO.1121,20,98.0,0.479837765976697,1,,independent.281332
15162,OPPO.1121,8,99.5,0.931916863996088,2,,en.ndtv.com.13143
15166,OPPO.1121,10,99.0,0.843150704601093,2,,seattletimes.7803
15184,OPPO.1121,0,99.0,0.874995637525625,2,,guardian.260755
15192,OPPO.1121,5,98.3333333333333,1.03941118108586,3,,abcnews.363979
15194,OPPO.1121,7,99.5,0.784324319241898,2,,cnbc.com.33889
15221,OPPO.1121,12,99.0,1.18256989696398,2,,upi.205721
15223,OPPO.1121,9,98.0,1.11206693561387,1,,seattletimes.7111
15238,OPPO.1121,6,98.5,0.597819387165767,2,,brisbanetimes.com.au.225990
15243,OPPO.1121,14,100.0,0.600475796391958,1,,express.co.uk.10983
15244,OPPO.1121,6,99.0,0.596670166380201,2,,rt.com.113870
15245,OPPO.1121,1,99.0,0.540156781184328,1,,independent.281332
15246,OPPO.1121,0,100.0,0.600475796391958,2,,rt.com.113906
15247,OPPO.1121,13,100.0,0.600475796391958,1,,express.co.uk.10983
15251,OPPO.1121,5,98.5,1.22707231022158,2,,foxnews.100086
15257,OPPO.1121,1,99.0,0.793108615316859,6,,abcnews.364021
15275,OPPO.1121,11,99.0,0.874995637525625,2,,euronews-en.185708
15280,OPPO.1121,13,98.0,0.813021620314502,3,,allafrica.15314
15286,OPPO.1121,8,100.0,0.811410144471153,2,,cnbc.com.33889
15308,OPPO.1121,7,99.0,1.07317305811242,2,,reuters.276572
15320,OPPO.1121,12,99.0,1.00134471061418,2,,seattletimes.7059
15332,OPPO.1121,15,100.0,0.600475796391958,1,,independent.281332
15333,OPPO.1121,21,100.0,0.600475796391958,1,,independent.281332
15334,OPPO.1121,0,100.0,0.600475796391958,1,,express.co.uk.10983
15354,OPPO.1121,3,98.3333333333333,0.807030842804726,3,,huffingtonpost.com.19368
15356,OPPO.1121,1,98.0,0.676165204563425,2,,cnn.385674
15360,OPPO.1121,6,99.0,0.874995637525625,2,,en.ndtv.com.13090
15375,OPPO.1121,9,98.0,1.03577702740106,2,,reuters.276572
15382,OPPO.1121,6,98.0,1.11206693561387,1,,standard.co.uk.14688
15389,OPPO.1121,0,99.5,1.01634823644275,2,,en.ndtv.com.13041
15399,OPPO.1121,5,98.0,0.577690732858898,2,,stv.tv.21636
15404,OPPO.1121,4,100.0,0.600475796391958,1,,express.co.uk.10983
15405,OPPO.1121,3,99.0,0.596670166380201,2,,rt.com.113870
15426,OPPO.1121,0,99.0,0.874995637525625,2,,en.ndtv.com.13090
15427,OPPO.1121,3,98.0,0.823767651471932,2,,en.ndtv.com.13090
15431,OPPO.1121,6,98.3333333333333,0.700256857534752,6,,sky.com.20667
15432,OPPO.1121,4,98.6666666666667,0.801153429525522,3,,upi.205735
15437,OPPO.1121,9,98.5,0.744879481663905,2,,cnbc.com.33889
15454,OPPO.1121,7,99.0,1.14153737249247,1,,seattletimes.7111
15455,OPPO.1121,12,99.0,1.14153737249247,1,,seattletimes.7111
15456,OPPO.1121,13,98.0,1.11206693561387,1,,seattletimes.7111
15464,OPPO.1121,12,99.0,0.617948041472634,2,,brisbanetimes.com.au.225990
15468,OPPO.1121,1,100.0,0.600475796391958,1,,rt.com.113906
15470,OPPO.1121,15,100.0,0.600475796391958,1,,express.co.uk.10983
15472,OPPO.1121,0,99.0,0.945338549212795,2,,seattletimes.7755
15490,OPPO.1121,8,98.5,0.855731199985555,2,,euronews-en.185708
15504,OPPO.1121,2,98.5,0.549614234954247,2,,seattletimes.7452
15520,OPPO.1121,8,98.5,1.05372256484837,2,,standard.co.uk.14516
15528,OPPO.1121,0,99.0,1.00114492160414,4,,seattletimes.7059
15541,OPPO.1121,1,99.5,0.624458380176048,2,,novinite.com.35573
15542,OPPO.1121,0,99.5,0.624458380176048,2,,rt.com.113870
15548,OPPO.1121,11,100.0,0.600475796391958,1,,express.co.uk.10983
15549,OPPO.1121,5,100.0,0.600475796391958,1,,express.co.uk.10983
15550,OPPO.1121,1,100.0,0.600475796391958,1,,express.co.uk.10983
15551,OPPO.1121,18,100.0,0.600475796391958,1,,independent.281332
15553,OPPO.1121,9,99.0,0.910254540625257,2,,en.ndtv.com.13143
15556,OPPO.1121,3,99.5,0.638076695779502,2,,brisbanetimes.com.au.225990
15579,OPPO.1121,6,99.5,0.784324319241898,2,,cnbc.com.33889
15582,OPPO.1121,3,98.3333333333333,1.04020389607356,3,,abcnews.363979
15591,OPPO.1121,2,98.0,0.823767651471932,2,,euronews-en.185708
15626,OPPO.1121,1,99.0,1.07317305811242,2,,standard.co.uk.14516
15627,OPPO.1121,4,99.0,1.07317305811242,2,,standard.co.uk.14516
15631,OPPO.1121,13,98.5,1.05522752066511,2,,reuters.276572
15632,OPPO.1121,3,98.5,1.05522752066511,2,,reuters.276572
15633,OPPO.1121,10,99.5,1.09111859555973,2,,reuters.276572
15657,OPPO.1121,0,99.6666666666667,0.88446036666166,3,,dailymail.co.uk.365204
15659,OPPO.1121,2,99.6666666666667,0.88446036666166,3,,allafrica.15314
15675,OPPO.1121,15,99.0,1.26292593979742,2,,sky.com.20683
15676,OPPO.1121,5,99.6666666666667,0.850103237782503,3,,abcnews.364021
15708,OPPO.1121,2,99.0,1.14153737249247,1,,seattletimes.7111
